E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
5.68716, 1.46524, 1.03863e-18, 7.1833, 0.00109942
5.90478, 1.46524, 3.37382e-18, 7.40092, 0.00124083
5.88529, 1.46524, 5.64948e-18, 7.38143, 0.0030437
7.26923, 1.46524, 4.16347e-19, 8.76537, 0.00144583
9.89023, 1.46524, 1.16378e-18, 11.3863, 0.00147166
8.69696, 1.46524, 4.60091e-18, 10.193, 0.00179223
7.18494, 1.46524, 2.81722e-19, 8.68097, 0.0011593
16.9047, 1.46524, 4.6753e-19, 18.4007, 0.00271201
6.3228, 1.46524, 1.59714e-19, 7.81883, 0.00419823
9.70543, 1.46524, 4.835e-19, 11.2015, 0.00220561
6.93536, 1.46524, 1.20008e-18, 8.43139, 0.00436092
6.95155, 1.46524, 1.06717e-18, 8.44749, 0.00108186
6.75614, 1.46524, 1.68019e-18, 8.25208, 0.00127429
4.83629, 1.46524, 1.82012e-18, 6.33223, 0.000974987
9.15676, 1.46524, 3.73491e-20, 10.6527, 0.00223735
4.80575, 1.46524, 1.46013e-20, 6.30169, 0.00176657
7.4582, 1.46524, 9.13798e-20, 8.95414, 0.0022201
5.73914, 1.46524, 1.2582e-20, 7.23509, 0.00177706
8.36103, 1.46524, 5.98428e-21, 9.85689, 0.00101103
6.87805, 1.46524, 6.97124e-21, 8.37392, 0.00110767
10.5595, 1.46524, 5.11314e-21, 12.0554, 0.00123526
9.24257, 1.46524, 3.48502e-21, 10.7384, 0.00243806
8.49974, 1.46524, 2.59805e-21, 9.9956, 0.00168496
9.14303, 1.46524, 8.31545e-21, 10.6389, 0.000388377
9.44181, 1.46524, 1.65641e-21, 10.9377, 0.00146667
8.01453, 1.46524, 5.80301e-21, 9.51032, 0.00249366
6.20203, 1.46524, 1.24262e-20, 7.69782, 0.00151038
7.32098, 1.46524, 1.20035e-20, 8.81677, 0.00136032
7.68547, 1.46524, 1.0985e-21, 9.18126, 0.00280849
8.49661, 1.46524, 5.27266e-22, 9.9924, 0.00240965
4.17746, 1.46524, 2.73469e-21, 5.67325, 0.00135696
8.01966, 1.46524, 2.36274e-22, 9.51545, 0.00137952
4.80533, 1.46524, 1.10818e-21, 6.30106, 0.00140178
6.6802, 1.46524, 1.43476e-22, 8.17592, 0.00219074
3.47819, 1.46524, 1.67447e-22, 4.97391, 0.000774252
7.92347, 1.46524, 1.11154e-22, 9.4192, 0.00113895
7.12518, 1.46524, 5.89351e-22, 8.62091, 0.00203457
3.75674, 1.46524, 6.93216e-23, 5.25247, 0.00140806
7.35112, 1.46524, 4.98212e-23, 8.84685, 0.00382715
7.65543, 1.46524, 3.42749e-23, 9.1511, 0.00104377
6.5016, 1.46524, 1.10695e-22, 7.99728, 0.000755392
5.08538, 1.46524, 3.3062e-22, 6.58105, 0.0012484
8.61321, 1.46524, 2.82738e-23, 10.1089, 0.000755758
8.55087, 1.46524, 2.22316e-23, 10.0465, 0.000321215
6.07476, 1.46524, 1.2659e-23, 7.57043, 0.000503611
3.96026, 1.46524, 8.50934e-24, 5.45593, 0.00110518
9.50505, 1.46524, 9.37199e-24, 11.0007, 0.00226053
6.19424, 1.46524, 5.95678e-24, 7.68987, 0.00279282
7.62303, 1.46524, 1.11066e-23, 9.11866, 0.00178504
4.10333, 1.46524, 1.91537e-24, 5.59895, 0.000617866
9.11171, 1.46524, 1.53555e-23, 10.6073, 0.00193794
8.71475, 1.46524, 1.39038e-23, 10.2104, 0.000543273
8.60568, 1.46524, 4.29685e-23, 10.1013, 0.00070011
5.97354, 1.46524, 4.41082e-23, 7.46912, 0.000433363
4.49867, 1.46524, 1.72866e-24, 5.99425, 0.00213081
6.13037, 1.46524, 2.42818e-24, 7.62595, 0.00116388
4.68918, 1.46524, 3.17527e-24, 6.18476, 0.00207239
5.01793, 1.46524, 2.07242e-27, 6.51351, 0.00134443
7.00923, 1.46524, 4.24352e-27, 8.50481, 0.00129879
7.4268, 1.46524, 4.39813e-26, 8.92238, 0.00112132
4.21394, 1.46524, 1.97373e-28, 5.70948, 0.0035907
4.89914, 1.46524, 1.03193e-25, 6.39468, 0.00115203
9.58958, 1.46524, 2.17406e-25, 11.0851, 0.00291574
8.2715, 1.46524, 1.33227e-26, 9.76704, 0.000958159
7.16124, 1.46524, 6.90805e-27, 8.65678, 0.00493173
8.46707, 1.46524, 1.36516e-26, 9.96262, 0.000442477
8.1559, 1.46524, 1.78952e-26, 9.65144, 0.00284789
8.72794, 1.46524, 1.31911e-26, 10.2235, 0.00141501
9.39833, 1.46524, 3.00665e-26, 10.8938, 0.000863436
6.78184, 1.46524, 9.60549e-27, 8.27735, 0.000372407
10.3773, 1.46524, 3.28955e-28, 11.8728, 0.00144561
8.06764, 1.46524, 6.51331e-27, 9.56315, 0.00129915
7.47759, 1.46524, 6.5791e-28, 8.97309, 0.00083062
6.86631, 1.46524, 3.28955e-27, 8.36182, 0.00131349
6.22286, 1.46524, 3.28955e-29, 7.71834, 0.00295395
6.88658, 1.46524, 2.1711e-27, 8.38205, 0.0029117
8.47139, 1.46524, 3.28955e-29, 9.96687, 0.00194672
7.80787, 1.46524, 1.64477e-28, 9.30335, 0.000304484
6.67826, 1.46524, 6.5791e-29, 8.17373, 0.0011603
6.95972, 1.46524, 3.71719e-27, 8.4552, 0.00181994
8.66859, 1.46524, 7.23701e-28, 10.1641, 0.00151828
8.71649, 1.46524, 0, 10.2119, 0.00299126
4.96626, 1.46524, 0, 6.46171, 0.000653236
3.85246, 1.46524, 2.66454e-27, 5.34791, 0.000848516
7.45088, 1.46524, 0, 8.94634, 0.00199122
9.00767, 1.46524, 0, 10.5031, 0.00228683
6.3292, 1.46524, 3.28955e-29, 7.82465, 0.00226515
5.34852, 1.46524, 0, 6.84397, 0.000913704
6.9117, 1.46524, 0, 8.40713, 0.00157423
5.95095, 1.46524, 0, 7.44638, 0.00219338
8.26224, 1.46524, 0, 9.75767, 0.00104913
5.60157, 1.46524, 0, 7.097, 0.0025462
5.97622, 1.46524, 0, 7.47165, 0.00095243
4.22607, 1.46524, 0, 5.7215, 0.000265649
5.071, 1.46524, 0, 6.56643, 0.00338837
9.35069, 1.46524, 0, 10.8461, 0.00066855
9.31362, 1.46524, 0, 10.809, 0.000820217
7.47092, 1.46524, 0, 8.96633, 0.00150444
8.71996, 1.46524, 0, 10.2154, 0.00172737
8.37619, 1.46524, 0, 9.8716, 0.000545931
6.99871, 1.46524, 0, 8.49413, 0.000895595
7.5467, 1.46524, 0, 9.04211, 0.00263627
3.99958, 1.46524, 0, 5.49497, 0.00286549
4.85676, 1.46524, 0, 6.35215, 0.00229288
6.46358, 1.46524, 0, 7.95897, 0.00211496
8.55321, 1.46524, 0, 10.0486, 0.0039398
7.10961, 1.46524, 0, 8.605, 0.00159525
8.38516, 1.46524, 0, 9.88055, 0.00126427
7.79808, 1.46524, 0, 9.29348, 0.00387066
8.28376, 1.46524, 0, 9.77914, 0.000685398
7.72905, 1.46524, 0, 9.22443, 0.0016728
8.47745, 1.46524, 0, 9.97283, 0.00138358
7.05395, 1.46524, 0, 8.54933, 0.00156059
6.42639, 1.46524, 0, 7.92177, 0.00278354
8.98435, 1.46524, 0, 10.4797, 0.0011731
4.81902, 1.46524, 0, 6.31439, 0.0016521
6.04166, 1.46524, 0, 7.53702, 0.00165045
6.59515, 1.46524, 0, 8.09052, 0.00332946
8.15915, 1.46524, 0, 9.65451, 0.000852394
7.57601, 1.46524, 0, 9.07137, 0.000418755
12.7959, 1.46524, 0, 14.2912, 0.00308115
6.71213, 1.46524, 0, 8.2075, 0.00146033
7.95639, 1.46524, 0, 9.45175, 0.000888938
12.4646, 1.46524, 0, 13.96, 0.00152381
5.14827, 1.46524, 0, 6.64362, 0.00176658
7.3157, 1.46524, 0, 8.81105, 0.00313416
7.27636, 1.46524, 0, 8.77171, 0.0011393
6.87015, 1.46524, 0, 8.3655, 0.00248718
8.08549, 1.46524, 0, 9.58084, 0.0031778
6.60525, 1.46524, 0, 8.10061, 0.000939925
7.12747, 1.46524, 0, 8.62281, 0.00156124
5.2159, 1.46524, 0, 6.71125, 0.0040769
5.43677, 1.46524, 0, 6.93211, 0.00189292
6.98653, 1.46524, 0, 8.48187, 0.000973964
5.78971, 1.46524, 0, 7.28505, 0.00211432
7.26251, 1.46524, 0, 8.75785, 0.00347824
5.66027, 1.46524, 0, 7.15561, 0.00119093
6.69129, 1.46524, 0, 8.18662, 0.00148932
7.61666, 1.46524, 0, 9.112, 0.00197127
9.69063, 1.46524, 0, 11.186, 0.00110602
8.9435, 1.46524, 0, 10.4388, 0.00142899
6.06793, 1.46524, 0, 7.56326, 0.000942779
7.9224, 1.46524, 0, 9.41773, 0.00125406
7.91641, 1.46524, 0, 9.41175, 0.00227569
6.26793, 1.46524, 0, 7.76326, 0.000501529
7.99231, 1.46524, 0, 9.48764, 0.00231398
6.24572, 1.46524, 0, 7.74104, 0.00124731
9.95858, 1.46524, 0, 11.4539, 0.000793719
6.18928, 1.46524, 0, 7.68461, 0.00184366
5.33088, 1.46524, 0, 6.82621, 0.000805582
8.84619, 1.46524, 0, 10.3415, 0.000563888
9.64814, 1.46524, 0, 11.1435, 0.00259384
8.27545, 1.46524, 0, 9.77077, 0.00108511
8.88933, 1.46524, 0, 10.3846, 0.00151178
6.62308, 1.46524, 0, 8.11839, 0.00206674
5.69716, 1.46524, 0, 7.19248, 0.00283855
9.3098, 1.46524, 0, 10.8051, 0.0022082
8.17195, 1.46524, 0, 9.66727, 0.00417949
5.92498, 1.46524, 0, 7.42029, 0.00275365
10.6539, 1.46524, 0, 12.1492, 0.00064957
6.89436, 1.46524, 0, 8.38968, 0.000777587
5.37418, 1.46524, 0, 6.86949, 0.00176052
4.3305, 1.46524, 0, 5.82581, 0.0010398
6.95372, 1.00769, 0.0957692, 10.9685, 0.0279704
6.39208, 1.48318, 0.151722, 16.8082, 0.0424287
10.5446, 1.04589, 0.0326154, 21.1487, 0.00421733
7.70486, 1.00759, 0.072477, 14.8917, 0.00427454
8.53746, 0.981269, 0.00181746, 11.7367, 0.00084303
7.2398, 0.980768, 0.00286367, 8.7187, 0.00128452
5.33604, 0.965073, 0.00186001, 6.38952, 0.0014765
4.82181, 0.958568, 0.000249672, 5.81945, 0.00277539
5.7365, 0.948393, 0.000140834, 6.71711, 0.000277283
7.30707, 0.940707, 0.000313302, 8.28459, 0.000713248
6.52832, 0.936078, 0.00052208, 7.50201, 0.000977828
5.29741, 0.93311, 1.18084e-05, 6.26771, 0.00160359
7.08465, 0.926417, 3.27511e-05, 8.04689, 0.000871497
8.19062, 0.921314, 2.1148e-05, 9.14762, 0.000475442
6.75452, 0.916582, 1.61494e-05, 7.70655, 0.000761063
5.19652, 0.912392, 1.36917e-05, 6.14426, 0.000753287
9.40307, 0.908654, 1.23844e-05, 10.3462, 0.000878195
7.58593, 0.905323, 9.45732e-06, 8.52588, 0.000725562
8.97566, 0.902364, 6.07758e-06, 9.91274, 0.00116128
5.72668, 0.899738, 8.96669e-06, 6.66118, 0.00089052
9.0247, 0.89741, 6.17203e-06, 9.9569, 0.000584038
6.90801, 0.895346, 2.67231e-06, 7.83816, 0.00127586
5.57544, 0.89352, 4.45734e-06, 6.50377, 0.000988484
6.99015, 0.891903, 2.38528e-06, 7.9161, 0.00175793
8.1181, 0.890471, 1.30469e-06, 9.04269, 0.00140136
4.48433, 0.889206, 1.15455e-06, 5.40772, 0.00196623
9.14126, 0.888088, 8.82549e-07, 10.0636, 0.00130737
5.3769, 0.887101, 6.88644e-07, 6.29827, 0.00116143
7.04353, 0.88623, 4.82106e-07, 7.96406, 0.00185469
8.06134, 0.885462, 3.26659e-07, 8.98112, 0.000939288
6.71149, 0.884784, 3.59028e-07, 7.62988, 0.000838508
8.21613, 0.884185, 3.22627e-07, 9.13397, 0.00237286
9.21563, 0.883658, 1.93898e-07, 10.133, 0.0015378
8.36364, 0.883193, 6.7143e-07, 9.28057, 0.0010479
5.47107, 0.88279, 1.48727e-07, 6.38762, 0.00263247
8.85356, 0.882428, 1.34111e-07, 9.76977, 0.0019035
6.56417, 0.88211, 2.67579e-07, 7.48009, 0.00163123
8.46382, 0.881833, 6.29834e-08, 9.3788, 0.00123458
6.56944, 0.881586, 6.74321e-08, 7.4842, 0.00125352
8.27196, 0.881368, 4.2349e-08, 9.18653, 0.00274796
10.0179, 0.881177, 5.39003e-08, 10.9323, 0.00362223
6.98119, 0.881008, 8.05471e-08, 7.89543, 0.00309819
7.60163, 0.88086, 1.76988e-08, 8.51573, 0.00102019
4.77998, 0.880729, 1.47839e-08, 5.69397, 0.000536113
6.22822, 0.880614, 4.17533e-08, 7.1415, 0.000536961
10.4704, 0.880513, 9.39926e-09, 11.3836, 0.00274609
8.37057, 0.880424, 4.96876e-09, 9.28369, 0.00208494
6.7703, 0.880345, 2.12352e-08, 7.68334, 0.0017983
6.61209, 0.88029, 2.94342e-09, 7.52508, 0.000733858
6.50466, 0.880241, 4.33805e-09, 7.41761, 0.00309864
6.9583, 0.880198, 4.86282e-09, 7.87122, 0.000637191
4.71029, 0.88016, 1.72994e-08, 5.62263, 0.00374713
7.57592, 0.880127, 3.97259e-08, 8.48823, 0.000903164
7.26921, 0.880098, 2.51873e-08, 8.1815, 0.00155719
7.02504, 0.880072, 3.29813e-08, 7.93731, 0.000584077
6.14013, 0.88005, 5.79706e-10, 7.05238, 0.00104803
8.22101, 0.88003, 3.79892e-10, 9.13324, 0.00173154
4.59665, 0.880012, 3.80622e-10, 5.50887, 0.00167404
6.09815, 0.879997, 4.3149e-10, 7.00987, 0.00164408
8.16354, 0.879983, 1.42638e-10, 9.07525, 0.00126419
5.7546, 0.879971, 8.03329e-11, 6.6663, 0.00156716
5.10278, 0.879961, 9.83414e-11, 6.01447, 0.00139498
7.99405, 0.879951, 6.40172e-11, 8.90574, 0.00247326
6.14087, 0.879943, 3.93082e-11, 7.05255, 0.00142199
6.29383, 0.879936, 3.82488e-10, 7.2055, 0.00089841
7.21117, 0.87993, 5.45402e-10, 8.12241, 0.00107078
10.4225, 0.879924, 3.84573e-11, 11.3337, 0.00164806
7.81724, 0.879919, 1.66312e-11, 8.72848, 0.00126321
12.3401, 0.879915, 2.19493e-11, 13.2514, 0.000703014
7.05636, 0.879911, 9.95996e-12, 7.96758, 0.00230439
7.00475, 0.879908, 1.3963e-11, 7.91597, 0.000781583
10.421, 0.879905, 2.86619e-11, 11.3322, 0.00121305
3.86892, 0.879902, 5.37948e-11, 4.77977, 0.00213935
7.05556, 0.8799, 2.5105e-12, 7.9664, 0.00168002
6.90623, 0.879898, 2.97252e-12, 7.81706, 0.000457406
5.6381, 0.879896, 2.43457e-12, 6.54894, 0.00223999
7.04146, 0.879895, 1.14999e-11, 7.9523, 0.000853133
9.91848, 0.879893, 2.14108e-11, 10.8293, 0.00193691
8.12184, 0.879892, 3.16129e-11, 9.03267, 0.00148667
5.6837, 0.879891, 2.95907e-11, 6.59421, 0.00123042
4.69556, 0.87989, 5.54781e-13, 5.60606, 0.00021459
8.58781, 0.879889, 6.50404e-13, 9.49831, 0.000321421
6.87918, 0.879888, 3.52732e-12, 7.78968, 0.000753297
7.27124, 0.879888, 2.73097e-13, 8.18174, 0.00145019
7.19693, 0.879887, 2.50449e-13, 8.10743, 0.000897254
7.5001, 0.879887, 1.31083e-13, 8.4106, 0.00126038
7.3901, 0.879886, 1.72477e-13, 8.30031, 0.0015523
7.49597, 0.879886, 1.00227e-13, 8.40617, 0.00101101
5.77151, 0.879886, 5.78086e-14, 6.68171, 0.00160059
8.64054, 0.879885, 7.11312e-14, 9.55075, 0.00117197
7.38688, 0.879885, 7.17284e-14, 8.29709, 0.00165866
5.67646, 0.879885, 5.36251e-14, 6.58667, 0.00262404
8.98974, 0.879885, 4.42126e-14, 9.89995, 0.00112039
4.70551, 0.879884, 2.01166e-14, 5.61547, 0.00202319
8.11934, 0.879884, 8.4939e-14, 9.02929, 0.00114906
5.93487, 0.879884, 2.46568e-14, 6.84482, 0.000930872
9.05267, 0.879884, 9.18746e-15, 9.96262, 0.00187496
8.98609, 0.879884, 8.66579e-15, 9.89604, 0.000569406
8.17998, 0.879884, 1.28349e-14, 9.08994, 0.00162945
7.27413, 0.879884, 3.59736e-14, 8.18408, 0.00061216
10.8378, 0.879884, 5.79552e-14, 11.7475, 0.00227923
4.69947, 0.879884, 1.15387e-13, 5.60919, 0.000921738
9.14698, 0.879884, 1.44231e-13, 10.0567, 0.000880752
6.74021, 0.879883, 2.15098e-13, 7.64994, 0.00124054
7.27673, 0.879883, 1.34886e-15, 8.18646, 0.00375389
7.11338, 0.879883, 1.07458e-15, 8.0231, 0.000518456
9.1309, 0.879883, 7.99357e-15, 10.0406, 0.00162017
5.82918, 0.879883, 6.26789e-15, 6.73871, 0.000708072
6.11808, 0.879883, 1.98976e-14, 7.02761, 0.00141745
9.74211, 0.879883, 4.84882e-16, 10.6516, 0.00114353
10.0221, 0.879883, 3.79623e-16, 10.9316, 0.00189226
4.73527, 0.879883, 2.32264e-16, 5.6448, 0.00185347
7.73579, 0.879883, 1.26928e-16, 8.64532, 0.00177525
10.0664, 0.879883, 1.18637e-16, 10.9759, 0.00178518
5.41725, 0.879883, 1.9714e-16, 6.32661, 0.000857582
8.13233, 0.879883, 9.56487e-17, 9.04169, 0.00128919
5.75015, 0.879883, 5.77459e-17, 6.65951, 0.0017025
8.72295, 0.879883, 7.59166e-17, 9.63231, 0.00238737
7.16077, 0.879883, 4.65242e-17, 8.07012, 0.00143186
9.03024, 0.879883, 3.10746e-17, 9.9396, 0.000897525
6.42788, 0.879883, 2.7345e-17, 7.33724, 0.00100766
5.62222, 0.879883, 2.33376e-17, 6.53142, 0.0013074
9.66031, 0.879883, 1.36579e-17, 10.5695, 0.00142642
7.05448, 0.879883, 1.89412e-17, 7.96368, 0.000610704
6.56602, 0.879883, 1.39925e-17, 7.47522, 0.0010916
7.7748, 0.879883, 1.19593e-17, 8.684, 0.00197273
8.31019, 0.879883, 4.47118e-18, 9.21939, 0.00137751
10.3341, 0.879883, 4.35602e-18, 11.2433, 0.00099271
9.58693, 0.879883, 3.74528e-18, 10.496, 0.00133912
6.95248, 0.879883, 2.9769e-18, 7.86154, 0.00118126
7.85491, 0.879883, 4.31298e-18, 8.76398, 0.00058784
6.08817, 0.879883, 1.47419e-18, 6.99724, 0.00119763
7.44566, 0.879883, 1.16962e-18, 8.35472, 0.00103805
6.85994, 0.879883, 1.52898e-18, 7.76901, 0.000994967
8.29425, 0.879883, 6.99739e-19, 9.20331, 0.00149235
13.1562, 0.879883, 4.1466e-19, 14.0651, 0.000377971
5.73353, 0.879883, 3.75819e-19, 6.64248, 0.00126759
6.16513, 0.879883, 2.48283e-18, 7.07407, 0.00306369
8.50021, 0.879883, 2.82375e-19, 9.40916, 0.00105229
7.66526, 0.879883, 8.64327e-19, 8.57421, 0.00132294
6.24515, 0.879883, 1.27621e-18, 7.1541, 0.000843829
8.17266, 0.879883, 1.32909e-19, 9.08161, 0.000974816
6.48555, 0.879883, 1.41902e-19, 7.39439, 0.000503216
8.46492, 0.879883, 4.32644e-20, 9.37377, 0.0014359
8.97007, 0.879883, 5.95261e-20, 9.87891, 0.0012155
6.32202, 0.879883, 4.42021e-20, 7.23086, 0.00235867
9.0412, 0.879883, 7.41214e-20, 9.95004, 0.00182776
7.11273, 0.879883, 1.12741e-19, 8.02158, 0.0018064
6.28355, 0.879883, 2.05213e-20, 7.19239, 0.00193366
7.3874, 0.879883, 2.45623e-20, 8.29614, 0.00093248
7.68101, 0.879883, 1.02603e-20, 8.58976, 0.00071825
5.1794, 0.879883, 6.36281e-20, 6.08815, 0.00319216
10.5862, 0.879883, 8.04543e-21, 11.495, 0.0012701
7.22096, 0.879883, 2.26455e-20, 8.12971, 0.00243255
6.4527, 0.879883, 6.63677e-20, 7.36145, 0.00102512
6.85298, 0.879883, 5.45557e-20, 7.76173, 0.000291237
10.0811, 0.879883, 1.19268e-19, 10.9897, 0.00215828
5.69318, 0.879883, 3.538e-21, 6.60185, 0.000719107
5.61233, 0.879883, 1.00024e-20, 6.521, 0.000493572
6.68523, 0.879883, 1.31031e-20, 7.5939, 0.000425018
5.79401, 0.879883, 9.71687e-22, 6.70268, 0.00102276
5.53343, 0.879883, 3.42435e-21, 6.4421, 0.000603946
3.92509, 0.879883, 5.67325e-22, 4.83376, 0.000887151
8.99917, 0.879883, 6.70171e-22, 9.90777, 0.00182072
4.17906, 0.879883, 2.84408e-22, 5.08766, 0.000860104
4.71957, 0.879883, 2.95304e-22, 5.62817, 0.000518299
7.66046, 0.879883, 1.38635e-22, 8.56905, 0.00064511
9.08284, 0.879883, 1.41618e-22, 9.99144, 0.000858838
8.59487, 0.879883, 1.38489e-22, 9.50347, 0.00115353
8.1641, 0.879883, 7.83941e-23, 9.0727, 0.000509054
4.39108, 0.879883, 1.56848e-22, 5.29961, 0.00155435
5.02023, 0.879883, 4.93357e-23, 5.92877, 0.000565901
8.00169, 0.879883, 2.06284e-22, 8.91023, 0.00202826
10.8791, 0.879883, 3.39588e-23, 11.7877, 0.00150779
6.06358, 0.879883, 1.42858e-22, 6.97211, 0.00136532
6.96915, 0.879883, 2.17962e-23, 7.87768, 0.000796368
5.80367, 0.879883, 1.76853e-23, 6.7122, 0.000861916
6.68868, 0.879883, 1.89637e-23, 7.59716, 0.000545774
3.91513, 0.879883, 1.13316e-23, 4.82361, 0.000683284
5.90281, 0.879883, 9.89526e-24, 6.81129, 0.00171057
7.14128, 0.879883, 6.60321e-24, 8.04976, 0.00142843
5.31173, 0.879883, 1.53131e-23, 6.22021, 0.000993802
6.95134, 0.879883, 1.84873e-24, 7.85982, 0.00221562
6.45405, 0.879883, 1.80978e-24, 7.36253, 0.000523658
7.00985, 0.879883, 9.05521e-24, 7.91828, 0.000619409
6.5329, 0.879883, 1.66215e-23, 7.44133, 0.000548494
5.88354, 0.879883, 2.12117e-24, 6.79197, 0.000977348
5.30444, 0.879883, 1.95524e-24, 6.21287, 0.00144624
7.34111, 0.879883, 1.83425e-24, 8.24954, 0.00228167
4.95915, 0.879883, 1.1496e-24, 5.86758, 0.00070839
7.59525, 0.879883, 2.82934e-25, 8.50368, 0.00180152
6.14502, 0.879883, 7.40149e-27, 7.05341, 0.00063056
6.57337, 0.879883, 2.4215e-24, 7.48176, 0.00104726
8.11524, 0.879883, 1.36516e-26, 9.02363, 0.000986624
6.9499, 0.879883, 3.48692e-27, 7.85829, 0.00152761
9.45819, 0.879883, 1.90794e-27, 10.3666, 0.00159713
8.09504, 0.879883, 1.01976e-27, 9.00343, 0.000986818
5.24696, 0.879883, 6.22054e-26, 6.15535, 0.0010928
6.75536, 0.879883, 1.34872e-27, 7.66371, 0.000842598
5.06603, 0.879883, 2.00663e-27, 5.97438, 0.0013466
6.3147, 0.879883, 5.26328e-28, 7.22305, 0.0021946
5.23452, 0.879883, 2.13821e-26, 6.14287, 0.000856158
6.40777, 0.879883, 1.56583e-26, 7.31612, 0.00190609
4.6183, 0.879883, 1.84873e-26, 5.52665, 0.00119275
7.622, 0.879883, 3.94417e-26, 8.53035, 0.000891271
3.76569, 0.879883, 2.03952e-27, 4.67401, 0.00313327
9.23303, 0.879883, 2.07242e-27, 10.1413, 0.00131408
8.16644, 0.879883, 1.45398e-26, 9.07476, 0.00150688
6.30318, 0.879883, 2.38163e-26, 7.2115, 0.000911614
10.5688, 0.879883, 0, 11.4771, 0.000487416
3.41789, 0.879883, 2.66454e-27, 4.32621, 0.00297704
4.27429, 0.879883, 9.86865e-29, 5.18261, 0.00102465
7.33276, 0.879883, 6.5791e-29, 8.24105, 0.000907853
7.57968, 0.879883, 7.66465e-27, 8.48797, 0.00127449
7.68675, 0.879883, 1.64477e-28, 8.59504, 0.00112785
8.65874, 0.879883, 3.28955e-29, 9.56703, 0.003285
8.01978, 0.879883, 0, 8.92806, 0.000796174
8.17713, 0.879883, 9.53969e-28, 9.08542, 0.00136584
5.02038, 0.879883, 2.50006e-27, 5.92867, 0.000766114
5.91737, 0.879883, 0, 6.82564, 0.00113838
8.99463, 0.879883, 0, 9.90289, 0.00288039
11.5834, 0.879883, 0, 12.4916, 0.000631804
7.01102, 0.879883, 6.5791e-29, 7.91928, 0.00170672
4.75634, 0.879883, 3.28955e-29, 5.6646, 0.00159533
4.94448, 0.879883, 0, 5.85275, 0.00138846
8.32429, 0.879883, 0, 9.23256, 0.00178027
8.87849, 0.879883, 0, 9.78674, 0.00100958
6.60159, 0.879883, 0, 7.50983, 0.00152501
7.08666, 0.879883, 0, 7.9949, 0.000540423
6.92782, 0.879883, 0, 7.83606, 0.00256575
8.92021, 0.879883, 0, 9.82845, 0.0017371
7.18705, 0.879883, 0, 8.0953, 0.000726803
3.93018, 0.879883, 0, 4.83842, 0.0023424
5.3684, 0.879883, 0, 6.27662, 0.00286567
7.50538, 0.879883, 0, 8.4136, 0.0027974
10.1588, 0.879883, 0, 11.067, 0.00160057
7.79324, 0.879883, 0, 8.70146, 0.000903012
8.17107, 0.879883, 0, 9.07929, 0.00135021
8.13314, 0.879883, 0, 9.04137, 0.00153546
6.57776, 0.879883, 0, 7.48598, 0.00137414
10.45, 0.879883, 0, 11.3582, 0.000465154
7.2982, 0.879883, 0, 8.2064, 0.00174918
11.1235, 0.879883, 0, 12.0317, 0.00189522
6.32034, 0.879883, 0, 7.22854, 0.00202845
4.98725, 0.879883, 0, 5.89546, 0.000366895
7.47885, 0.879883, 0, 8.38705, 0.000570049
4.80494, 0.879883, 0, 5.71314, 0.000666919
7.17599, 0.879883, 0, 8.08418, 0.000736643
5.65329, 0.879883, 0, 6.56148, 0.00191441
9.27887, 0.879883, 0, 10.1871, 0.000442084
6.22027, 0.879883, 0, 7.12846, 0.000861035
8.64514, 0.879883, 0, 9.55332, 0.00179177
6.58071, 0.879883, 0, 7.4889, 0.000829829
7.0008, 0.879883, 0, 7.90899, 0.00146816
8.85305, 0.879883, 0, 9.76123, 0.00216987
7.81008, 0.879883, 0, 8.71825, 0.00316696
9.09864, 0.879883, 0, 10.0068, 0.00184535
9.91226, 0.879883, 0, 10.8204, 0.00092698
8.38399, 0.879883, 0, 9.29217, 0.00323097
7.23288, 0.879883, 0, 8.14105, 0.00210168
10.0704, 0.879883, 0, 10.9786, 0.000880554
7.71878, 0.879883, 0, 8.62694, 0.000622038
9.96218, 0.879883, 0, 10.8703, 0.00109437
7.00259, 0.879883, 0, 7.91076, 0.000433227
8.94077, 0.879883, 0, 9.84893, 0.00111882
5.1306, 0.879883, 0, 6.03876, 0.000485702
6.62146, 0.879883, 0, 7.52962, 0.00109314
7.83459, 0.879883, 0, 8.74275, 0.00146682
7.94868, 0.879883, 0, 8.85683, 0.00170676
5.99169, 0.879883, 0, 6.89985, 0.00122793
6.60615, 0.879883, 0, 7.5143, 0.00193875
9.56516, 0.879883, 0, 10.4733, 0.0012012
7.13738, 0.879883, 0, 8.04554, 0.000769246
4.48169, 0.879883, 0, 5.38984, 0.00418456
7.96473, 0.879883, 0, 8.87288, 0.000283983
6.84966, 0.879883, 0, 7.75781, 0.000924502
9.46216, 0.879883, 0, 10.3703, 0.0015551
5.63914, 0.879883, 0, 6.54729, 0.000802569
8.7949, 0.879883, 0, 9.70304, 0.00148986
8.65345, 0.879883, 0, 9.56159, 0.00188843
5.78436, 0.879883, 0, 6.6925, 0.00162739
9.56843, 0.879883, 0, 10.4766, 0.00363502
10.395, 0.879883, 0, 11.3031, 0.00147539
5.62191, 0.879883, 0, 6.53004, 0.00169552
7.59851, 0.879883, 0, 8.50665, 0.00202785
7.09388, 0.879883, 0, 8.00202, 0.000594213
8.47196, 0.879883, 0, 9.3801, 0.00118942
7.16323, 0.879883, 0, 8.07137, 0.000694569
