Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1931.63, 53.7078, 2374.14, 846096, 6.06671
1929.21, 53.8838, 2433.78, 846013, 7.36222
1929.33, 54.0582, 2468.17, 845544, 7.59768
1929.47, 54.2013, 2218.18, 845063, 6.61955
1931.31, 54.385, 2347.36, 844981, 6.81251
1930.87, 54.5616, 2547.22, 844899, 8.03361
1929.8, 54.7336, 2488.57, 844470, 7.87348
1928.35, 54.8666, 2408.58, 844220, 6.28892
1929.44, 55.0697, 2620.75, 844027, 7.785
1928.24, 55.2334, 2284.33, 843661, 7.97276
1927.54, 55.3886, 1955.09, 843126, 6.66271
1926.63, 55.563, 2106.54, 842837, 6.93093
1926.26, 55.7133, 1995.21, 842452, 5.96228
1925.8, 55.8768, 1964.15, 842137, 5.98347
1925.41, 56.0589, 2194.79, 842059, 6.8151
1927.13, 56.2417, 2175.26, 841993, 6.71608
1927.01, 56.4415, 2377, 841728, 7.30291
1922.36, 56.5812, 1999.05, 841212, 6.39849
1919.25, 56.7376, 2023.25, 840869, 6.60417
1918.18, 56.9234, 2411.78, 840832, 7.88487
1916.84, 57.0848, 2278.42, 840453, 7.72438
1916, 57.2305, 1994.45, 839999, 6.28283
1914.92, 57.3891, 2020.33, 839743, 5.95487
1912.89, 57.567, 2103.08, 839583, 6.49259
1909.15, 57.7098, 1944.1, 839081, 5.86768
1907.35, 57.8408, 1726, 838898, 4.44751
1905.43, 58.0244, 1929.91, 838875, 5.04371
1905.36, 58.2336, 2186.48, 838659, 6.7857
1904.39, 58.3453, 2317.44, 838548, 4.06289
1904.32, 58.5516, 2178.47, 838164, 5.21067
1904.97, 58.7328, 2483.55, 838024, 5.6597
1903.91, 58.9466, 2377.14, 837787, 6.8453
1898.96, 59.0962, 2274.87, 837315, 6.90371
1899.35, 59.2572, 1983.5, 837089, 5.80564
1897.36, 59.4168, 2021.5, 836859, 5.63084
1897.61, 59.6042, 2291.84, 836841, 6.3666
1897.75, 59.7649, 2232.09, 836374, 6.18736
1898.6, 59.9117, 1985.08, 835914, 4.8976
1898.26, 60.1105, 2186.48, 835814, 5.79637
1899.15, 60.2919, 2006.46, 835342, 5.86176
1896.92, 60.486, 2242.4, 835279, 6.76218
1894.58, 60.645, 2071.14, 835199, 6.38272
1892.81, 60.8226, 2187.14, 834966, 6.83263
1893.21, 61.0119, 2487.63, 834772, 8.79767
1895.28, 61.228, 2819.72, 834698, 9.36694
1894.94, 61.3938, 2205.97, 833922, 7.90401
1892.27, 61.5609, 2182.17, 833587, 7.87447
1891.48, 61.7224, 1988.35, 833314, 6.41026
1889.17, 61.9222, 2364.72, 833300, 8.70683
1890.74, 62.1204, 2171.68, 833000, 6.62458
1889.01, 62.3291, 2256.64, 832823, 8.29134
1888.74, 62.5132, 2380.68, 832444, 8.67738
1888.23, 62.6858, 2011.18, 832065, 7.33159
1887.31, 62.8603, 2055.62, 831725, 7.26931
1887.24, 63.0682, 2203.12, 831520, 8.41914
1887.22, 63.2412, 2113.75, 831162, 7.89277
1886.92, 63.4438, 2199.27, 830958, 8.77036
1885.66, 63.6062, 2101, 830574, 7.78805
1884.94, 63.8006, 2025.96, 830445, 8.05784
1883.31, 63.9966, 2244.64, 830351, 9.66117
1883.34, 64.1875, 2209.82, 829995, 9.50153
