Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.4196, 9.97525e-07, 0.0736384, 875.686, 0.162294
0.420214, 9.77538e-07, 0.0713714, 875.649, 0.159531
0.42088, 1.0162e-06, 0.098294, 875.646, 0.188014
0.421478, 9.91591e-07, 0.0829948, 875.597, 0.172642
0.422124, 1.03262e-06, 0.100884, 875.586, 0.191215
0.422703, 1.00724e-06, 0.0739041, 875.526, 0.163613
0.423331, 1.04638e-06, 0.0789107, 875.503, 0.169958
0.423892, 1.02443e-06, 0.049935, 875.443, 0.135188
0.424502, 1.05796e-06, 0.0465859, 875.412, 0.131457
0.425182, 1.03857e-06, 0.0638703, 875.393, 0.153363
0.425772, 1.07539e-06, 0.0519572, 875.355, 0.139277
0.426432, 1.05414e-06, 0.0628107, 875.33, 0.152681
0.427006, 1.09063e-06, 0.0442774, 875.286, 0.129183
0.427645, 1.07136e-06, 0.0470678, 875.255, 0.132799
0.428341, 1.11203e-06, 0.0703099, 875.247, 0.163013
0.428963, 1.08538e-06, 0.0652696, 875.208, 0.156816
0.429561, 1.12622e-06, 0.0535837, 2624.54, 0.14865
0.588896, 1.27461e-06, 4.41333, 2624.11, 1.2862
0.617521, 1.64496e-06, 3.15013, 2622.16, 1.0919
0.649325, 1.42043e-06, 3.35746, 2621.44, 1.12732
0.677241, 1.76365e-06, 2.06716, 2619.49, 0.888818
0.708118, 1.58731e-06, 1.92948, 2618.5, 0.858571
0.742003, 1.9473e-06, 2.58154, 2618.36, 0.996352
0.771802, 1.73206e-06, 2.09732, 2617.07, 0.898304
0.804389, 2.11526e-06, 2.47389, 2616.71, 0.978978
0.832982, 1.89696e-06, 1.74154, 2615.23, 0.82174
0.864178, 2.2633e-06, 1.80289, 2614.6, 0.839315
0.891493, 2.08061e-06, 1.09467, 2613.2, 0.654218
0.921255, 2.39594e-06, 0.989804, 2612.44, 0.625009
0.953828, 2.24582e-06, 1.31043, 2611.96, 0.718029
0.982074, 2.59068e-06, 1.0317, 2611.07, 0.640107
1.01296, 2.42843e-06, 1.20361, 2610.49, 0.690487
1.0397, 2.76944e-06, 0.820544, 2609.54, 0.572967
1.06891, 2.6293e-06, 0.841078, 2608.86, 0.579187
1.10056, 3.01266e-06, 1.21973, 2608.56, 0.700259
1.12808, 2.81263e-06, 1.09165, 2607.76, 0.661876
1.15786, 3.24189e-06, 1.40069, 2607.44, 0.752668
1.18375, 3.01256e-06, 1.09032, 2606.5, 0.663553
1.21173, 3.44822e-06, 1.23208, 2606.05, 0.708252
1.23606, 3.2322e-06, 0.831019, 2605.07, 0.580951
1.26235, 3.63116e-06, 0.823357, 2604.5, 0.580854
1.27694, 3.52568e-06, 1.03432, 2604.36, 0.653169
1.30277, 3.97181e-06, 0.895076, 2603.67, 0.610468
1.33083, 3.74463e-06, 1.13897, 2603.26, 0.687323
1.35497, 4.2126e-06, 0.855942, 2602.47, 0.598984
1.38123, 3.98603e-06, 0.958554, 2601.95, 0.632844
1.4095, 4.54327e-06, 1.51277, 2601.91, 0.797196
1.43402, 4.19235e-06, 1.48245, 2601.28, 0.788758
1.45508, 4.72172e-06, 0.826446, 2600.19, 0.592421
1.47803, 4.48777e-06, 0.70789, 2599.51, 0.547759
1.50273, 4.99346e-06, 0.872145, 2599.14, 0.61035
1.52416, 4.7434e-06, 0.648538, 2598.4, 0.526034
1.54723, 5.23609e-06, 0.702317, 2597.95, 0.549866
1.57227, 4.96497e-06, 1.09875, 2597.73, 0.685988
1.59373, 5.57053e-06, 1.04347, 2597.2, 0.671344
1.61706, 5.19959e-06, 1.44412, 2597.01, 0.788541
1.63703, 5.87868e-06, 1.1961, 2596.33, 0.720691
1.65879, 5.46318e-06, 1.46006, 2596.03, 0.795331
1.67741, 6.14867e-06, 1.04875, 2595.21, 0.677144
1.6977, 5.76179e-06, 1.1256, 2594.76, 0.700706
1.71509, 6.38161e-06, 0.697069, 2593.93, 0.554349
1.73404, 6.08723e-06, 0.655857, 2593.39, 0.53685
1.75438, 6.72048e-06, 0.879222, 2593.14, 0.623986
1.77204, 6.36636e-06, 0.720386, 2592.5, 0.564192
1.791, 7.02369e-06, 0.851847, 2592.19, 0.61602
1.80747, 6.67198e-06, 0.605431, 2591.49, 0.518762
1.82758, 7.37359e-06, 1.01117, 2591.4, 0.672864
1.84503, 6.9185e-06, 1.06056, 2590.96, 0.688308
1.85996, 7.61429e-06, 0.640191, 2590.18, 0.537385
1.87626, 7.27944e-06, 0.588507, 2589.66, 0.514293
1.89375, 7.97312e-06, 0.771203, 2589.41, 0.591251
1.90896, 7.58566e-06, 0.617155, 2588.81, 0.528092
1.92527, 8.29127e-06, 0.713027, 2588.49, 0.570136
1.94303, 7.82913e-06, 1.18208, 2588.43, 0.732922
1.95819, 8.74323e-06, 1.2015, 2588.06, 0.741671
1.97144, 8.21169e-06, 0.716316, 2587.17, 0.572069
1.98565, 8.95712e-06, 0.635824, 2586.71, 0.541345
2.00115, 8.52197e-06, 0.827022, 2586.43, 0.616406
2.01441, 9.30949e-06, 0.639094, 2585.88, 0.544158
2.02891, 8.86882e-06, 0.732661, 2585.52, 0.581665
2.04131, 9.61692e-06, 0.490393, 2584.94, 0.47786
2.05488, 9.25025e-06, 0.494161, 2584.51, 0.478583
2.06232, 9.65655e-06, 0.614851, 2584.42, 0.538914
2.07654, 9.23251e-06, 0.54102, 2583.91, 0.504526
2.09173, 1.00492e-05, 0.681798, 2583.65, 0.568572
2.10495, 9.59005e-06, 0.520839, 2583.08, 0.496417
2.1191, 1.03914e-05, 0.577382, 2582.75, 0.525021
2.13454, 9.87796e-06, 0.92425, 2582.61, 0.662012
2.1477, 1.08801e-05, 0.899406, 2582.23, 0.655794
2.16212, 1.01845e-05, 1.27384, 2582.13, 0.778832
2.1744, 1.13246e-05, 1.08212, 2581.6, 0.720827
2.18789, 1.05389e-05, 1.35235, 2581.42, 0.804604
2.19938, 1.17029e-05, 0.997178, 2580.75, 0.694023
2.21202, 1.09543e-05, 1.09621, 2580.41, 0.726666
2.22279, 1.20148e-05, 0.697341, 2579.71, 0.582685
2.23464, 1.14193e-05, 0.67217, 2579.27, 0.571153
2.24732, 1.25034e-05, 0.92281, 2579.15, 0.671389
2.25844, 1.17876e-05, 0.77492, 2578.61, 0.614675
2.27032, 1.2929e-05, 0.938915, 2578.41, 0.678964
2.28077, 1.22045e-05, 0.684005, 2577.78, 0.579161
2.29193, 1.32823e-05, 0.728014, 2577.47, 0.599928
2.30421, 1.2515e-05, 1.11987, 2577.42, 0.742299
2.31466, 1.38281e-05, 1.04442, 2577.02, 0.719596
