E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
36.6991, 12.4667, 1.89295e-20, 49.4135, 0.00404044
36.0473, 12.4667, 1.62742e-20, 48.7617, 0.00566499
42.0706, 12.4667, 2.20877e-20, 54.785, 0.00275077
33.0793, 12.4667, 2.43743e-20, 45.7937, 0.00445923
31.3483, 12.4667, 3.09902e-20, 44.0626, 0.00635035
35.9726, 12.4667, 3.63082e-20, 48.6869, 0.00702927
37.2028, 12.4667, 3.57872e-20, 49.9172, 0.00532969
38.0263, 12.4667, 2.27817e-23, 50.7407, 0.00452688
31.9777, 12.4667, 9.3518e-23, 44.6921, 0.00149241
32.0572, 12.4667, 2.33356e-23, 44.7715, 0.00490137
38.7092, 12.4667, 7.46026e-23, 51.4236, 0.0032378
37.7364, 12.4667, 1.62229e-22, 50.4508, 0.00536029
26.5532, 12.4667, 2.13085e-22, 39.2676, 0.00324137
39.473, 12.4667, 4.1435e-22, 52.1873, 0.00851954
31.1678, 12.4667, 4.38306e-22, 43.8822, 0.00341868
33.162, 12.4667, 4.05286e-22, 45.8764, 0.00265186
34.2131, 12.4667, 4.77202e-22, 46.9275, 0.00368835
37.265, 12.4667, 2.40223e-24, 49.9794, 0.00468747
36.4681, 12.4667, 8.26266e-24, 49.1825, 0.00450958
42.0135, 12.4667, 1.9984e-24, 54.7279, 0.00272168
34.595, 12.4667, 2.47177e-24, 47.3094, 0.00188418
26.9954, 12.4667, 6.65272e-24, 39.7098, 0.00370949
37.8595, 12.4667, 1.41122e-26, 50.5739, 0.00282571
38.0167, 12.4667, 2.41749e-25, 50.7311, 0.0105992
29.6386, 12.4667, 1.12503e-26, 42.353, 0.00505551
35.9579, 12.4667, 4.61524e-26, 48.6723, 0.00488266
33.6485, 12.4667, 1.20134e-25, 46.3629, 0.0028254
34.3358, 12.4667, 1.14476e-26, 47.0502, 0.00622952
30.5914, 12.4667, 5.0988e-26, 43.3058, 0.00371595
28.4489, 12.4667, 9.51667e-26, 41.1632, 0.00830803
44.4992, 12.4667, 1.29312e-25, 57.2136, 0.00606671
29.9581, 12.4667, 2.10268e-25, 42.6725, 0.00229486
42.0469, 12.4667, 4.01226e-25, 54.7613, 0.00354765
33.8954, 12.4667, 7.61202e-26, 46.6098, 0.00221427
39.2806, 12.4667, 2.01913e-25, 51.9949, 0.0030027
37.8929, 12.4667, 4.12608e-25, 50.6073, 0.00284231
35.9814, 12.4667, 4.60537e-28, 48.6957, 0.0020436
37.6557, 12.4667, 4.60537e-28, 50.3701, 0.00312421
38.6417, 12.4667, 2.63164e-28, 51.3561, 0.00292672
34.3569, 12.4667, 6.5791e-28, 47.0713, 0.00483529
32.5226, 12.4667, 2.63164e-28, 45.237, 0.0038606
36.0827, 12.4667, 9.21074e-28, 48.797, 0.00401999
28.2485, 12.4667, 2.63164e-28, 40.9629, 0.00258494
32.2989, 12.4667, 3.28955e-29, 45.0133, 0.00354887
30.6629, 12.4667, 2.96059e-28, 43.3772, 0.0027323
38.7295, 12.4667, 3.28955e-29, 51.4439, 0.00398943
25.2698, 12.4667, 0, 37.9841, 0.00214959
36.1615, 12.4667, 3.28955e-29, 48.8759, 0.00703162
40.2105, 12.4667, 3.28955e-29, 52.9249, 0.00319663
31.6726, 12.4667, 0, 44.387, 0.00196275
33.6089, 12.4667, 0, 46.3233, 0.00457056
30.8743, 12.4667, 3.28955e-29, 43.5886, 0.00604193
35.314, 12.4667, 6.5791e-29, 48.0284, 0.00296808
34.7011, 12.4667, 0, 47.4154, 0.00311166
33.4863, 12.4667, 6.5791e-29, 46.2006, 0.0037375
26.1644, 12.4667, 0, 38.8788, 0.00699137
29.5781, 12.4667, 0, 42.2924, 0.00403569
37.0021, 12.4667, 0, 49.7164, 0.00446017
35.4729, 12.4667, 0, 48.1873, 0.00100738
38.1502, 12.4667, 3.28955e-29, 50.8646, 0.00274211
34.5112, 12.4667, 0, 47.2255, 0.00392995
36.2779, 12.4667, 0, 48.9922, 0.00238078
34.5705, 12.4667, 0, 47.2848, 0.00336393
39.8712, 12.4667, 3.28955e-29, 52.5856, 0.00623159
37.608, 12.4667, 3.28955e-29, 50.3223, 0.00329869
36.5636, 12.4667, 0, 49.278, 0.0043392
39.8898, 12.4667, 0, 52.6041, 0.00495839
42.5753, 12.4667, 0, 55.2897, 0.00490148
37.7558, 12.4667, 0, 50.4702, 0.00639648
40.8301, 12.4667, 0, 53.5444, 0.00693292
32.3482, 12.4667, 0, 45.0626, 0.00588441
28.7289, 12.4667, 0, 41.4433, 0.00376757
35.8668, 12.4667, 0, 48.5812, 0.00423543
36.3403, 12.4667, 0, 49.0547, 0.00330666
32.3079, 12.4667, 0, 45.0223, 0.00307645
39.5077, 12.4667, 0, 52.2221, 0.00443715
33.2272, 12.4667, 0, 45.9416, 0.00515702
34.3138, 12.4667, 0, 47.0282, 0.00275304
37.0526, 12.4667, 0, 49.767, 0.00307441
29.0809, 12.4667, 0, 41.7952, 0.00386865
29.4174, 12.4667, 0, 42.1318, 0.00280485
38.8581, 12.4667, 0, 51.5725, 0.00381481
31.6929, 12.4667, 0, 44.4073, 0.00495437
38.3332, 12.4667, 0, 51.0475, 0.0024608
33.2208, 12.4667, 0, 45.9352, 0.0110046
31.0317, 12.4667, 0, 43.7461, 0.00763169
36.1455, 12.4667, 0, 48.8598, 0.00146157
30.6597, 12.4667, 0, 43.3741, 0.00469114
38.8436, 12.4667, 0, 51.5579, 0.00392577
28.9418, 12.4667, 0, 41.6562, 0.00338194
34.0205, 12.4667, 0, 46.7348, 0.00265402
35.3331, 12.4667, 0, 48.0475, 0.00153484
34.6658, 12.4667, 0, 47.3801, 0.00385354
35.1323, 12.4667, 0, 47.8467, 0.00322266
33.9405, 12.4667, 0, 46.6549, 0.00425705
37.7173, 12.4667, 0, 50.4317, 0.00212077
38.1452, 12.4667, 0, 50.8596, 0.00188974
35.0394, 12.4667, 0, 47.7538, 0.00583954
36.6248, 12.4667, 0, 49.3392, 0.00296013
44.2571, 12.4667, 0, 56.9715, 0.00486174
34.95, 12.4667, 0, 47.6644, 0.00266631
34.2386, 12.4667, 0, 46.953, 0.00430679
39.6428, 12.4667, 0, 52.3571, 0.00325234
34.8576, 12.4667, 0, 47.572, 0.00393273
36.9188, 12.4667, 0, 49.6331, 0.00307852
38.4381, 12.4667, 0, 51.1524, 0.00308781
42.1635, 12.4667, 0, 54.8779, 0.00349801
35.9874, 12.4667, 0, 48.7018, 0.00285381
37.8105, 12.4667, 0, 50.5249, 0.00432498
45.744, 12.4667, 0, 58.4583, 0.00388575
37.2102, 12.4667, 0, 49.9246, 0.00404723
30.0411, 12.4667, 0, 42.7554, 0.00561057
34.0677, 12.4667, 0, 46.7821, 0.00280857
38.6602, 12.4667, 0, 51.3746, 0.00330576
36.7205, 12.4667, 0, 49.4349, 0.00492424
33.0253, 12.4667, 0, 45.7397, 0.0042513
40.8364, 12.4667, 0, 53.5508, 0.00738792
34.7135, 12.4667, 0, 47.4279, 0.00486375
29.3434, 12.4667, 0, 42.0578, 0.00579969
40.1783, 12.4667, 0, 52.8927, 0.00295688
34.5339, 12.4667, 0, 47.2482, 0.00425014
36.3333, 12.4667, 0, 49.0477, 0.00628736
32.5052, 12.4667, 0, 45.2196, 0.00625488
34.7479, 12.4667, 0, 47.4622, 0.00416433
33.5904, 4.26385, 7.75728, 74.0093, 0.229131
35.8061, 10.4861, 2.95281, 83.9464, 0.0873928
34.0614, 11.1039, 0.865723, 76.8205, 0.0215382
28.8862, 11.7256, 0.484122, 75.4438, 0.0167776
30.4518, 11.7705, 0.33332, 62.3515, 0.012944
30.3529, 11.9262, 0.216217, 49.7411, 0.00393563
38.8142, 11.9523, 0.142835, 51.9431, 0.00956169
33.2112, 11.9902, 0.128641, 45.714, 0.00698051
37.6496, 11.9986, 0.0918728, 50.0214, 0.0078185
36.5325, 12.0039, 0.11177, 48.9286, 0.00703204
32.0019, 12.0062, 0.000293927, 44.287, 0.00418703
31.7701, 11.9401, 0.000405358, 43.9799, 0.00653698
30.8262, 11.8931, 0.0010413, 42.9772, 0.00451489
38.902, 11.8562, 0.00236851, 51.0159, 0.00189749
32.1147, 11.8285, 0.00248597, 44.2015, 0.00307755
37.3982, 11.8072, 0.0031579, 49.4651, 0.00362529
37.6907, 11.7905, 0.00572417, 49.7443, 0.00248789
28.7306, 11.7773, 2.69443e-05, 40.766, 0.0030934
34.055, 11.7517, 0.000109414, 46.0644, 0.00372549
30.8539, 11.7308, 4.08616e-05, 42.8361, 0.00262238
31.771, 11.7109, 3.15507e-05, 43.7329, 0.00148094
40.705, 11.6934, 9.39417e-05, 52.6492, 0.00277792
36.4994, 11.6789, 0.000230389, 48.4292, 0.00197571
26.4307, 11.6666, 0.000402263, 38.3486, 0.00382984
34.5886, 11.6562, 1.03111e-05, 46.4959, 0.00374379
31.9353, 11.6457, 4.76704e-05, 43.8321, 0.00485221
38.848, 11.6366, 7.41225e-06, 50.7329, 0.00232013
36.8445, 11.6283, 2.82089e-05, 48.7209, 0.00382822
38.0355, 11.6211, 6.2771e-05, 49.9048, 0.00285849
40.4282, 11.6149, 8.57156e-05, 52.2913, 0.0032919
34.7107, 11.6095, 2.70571e-06, 46.5683, 0.00309253
34.4848, 11.6045, 1.77935e-06, 46.3374, 0.00185733
29.4253, 11.6001, 1.53671e-06, 41.2735, 0.00528501
31.3933, 11.5962, 6.98582e-06, 43.2367, 0.00528167
33.0772, 11.5928, 1.14098e-05, 44.917, 0.00269246
33.0509, 11.5898, 7.64799e-07, 44.8877, 0.00446159
35.7222, 11.5871, 2.61083e-06, 47.5563, 0.00443162
40.7735, 11.5848, 4.78467e-06, 52.6052, 0.00674646
33.5967, 11.5827, 2.93946e-07, 45.4263, 0.00395927
43.8224, 11.5809, 1.18715e-06, 55.6502, 0.00301244
32.665, 11.5793, 2.20184e-06, 44.491, 0.00290062
36.2092, 11.5779, 1.65084e-07, 48.0337, 0.00242691
44.9751, 11.5766, 1.33791e-07, 56.7983, 0.00486035
34.881, 11.5755, 1.02588e-07, 46.7031, 0.00246491
39.473, 11.5746, 4.137e-07, 51.2941, 0.00220269
37.488, 11.5737, 5.34443e-07, 49.3083, 0.0025427
36.5337, 11.573, 3.95146e-08, 48.3532, 0.00455793
29.3883, 11.5723, 3.90127e-08, 41.207, 0.00255773
36.9393, 11.5717, 1.64687e-07, 48.7575, 0.00305768
39.0349, 11.5712, 2.33298e-07, 50.8525, 0.00916856
45.6614, 11.5707, 1.52172e-08, 57.4786, 0.00519124
30.1103, 11.5703, 5.11847e-08, 41.927, 0.00631797
34.4824, 11.57, 1.26912e-07, 46.2987, 0.00365258
38.3657, 11.5697, 1.69624e-07, 50.1818, 0.00293951
35.3311, 11.5694, 2.35509e-07, 47.1469, 0.00481257
33.892, 11.5692, 4.42518e-09, 45.7076, 0.00406351
40.3601, 11.569, 2.11869e-08, 52.1754, 0.00433558
30.9382, 11.5688, 2.73513e-09, 42.7533, 0.00452614
27.9294, 11.5686, 2.11475e-09, 39.7443, 0.00497658
33.3072, 11.5685, 1.7392e-09, 45.122, 0.00620655
42.1822, 11.5683, 1.63441e-09, 53.9969, 0.00289214
31.5462, 11.5682, 4.29237e-09, 43.3608, 0.00422442
39.4612, 11.5681, 9.42826e-09, 51.2757, 0.00364223
33.4278, 11.5681, 1.16118e-08, 45.2422, 0.00594028
31.8317, 11.568, 5.04286e-10, 43.646, 0.00327135
29.2066, 11.5679, 1.43998e-09, 41.0208, 0.00330835
37.2361, 11.5679, 2.82973e-09, 49.0503, 0.00312362
37.6602, 11.5678, 1.94615e-10, 49.4743, 0.00162743
32.137, 11.5678, 1.28868e-10, 43.951, 0.00361467
38.8007, 11.5677, 5.58554e-10, 50.6147, 0.0063802
30.9173, 11.5677, 1.35995e-09, 42.7313, 0.00322978
37.915, 11.5677, 1.69159e-09, 49.7289, 0.00611125
42.3655, 11.5676, 2.77553e-09, 54.1795, 0.0022239
34.3954, 11.5676, 3.21807e-09, 46.2093, 0.00473239
33.896, 11.5676, 4.47548e-09, 45.7099, 0.00315963
31.148, 11.5676, 4.38323e-09, 42.9619, 0.0036968
42.5548, 11.5675, 6.28454e-09, 54.3687, 0.00849985
36.0232, 11.5675, 1.60418e-11, 47.8371, 0.00744138
35.2902, 11.5675, 5.25632e-11, 47.104, 0.00216471
38.2207, 11.5675, 1.30637e-10, 50.0345, 0.00509195
32.4926, 11.5675, 1.71324e-10, 44.3064, 0.00289992
42.4428, 11.5675, 2.1129e-10, 54.2566, 0.00393593
39.9339, 11.5675, 3.6466e-10, 51.7477, 0.00415427
29.7299, 11.5675, 3.16622e-10, 41.5437, 0.00481362
28.4105, 11.5675, 2.88572e-12, 40.2243, 0.0029645
32.518, 11.5675, 2.11065e-12, 44.3318, 0.00508079
41.2651, 11.5675, 8.00357e-12, 53.0788, 0.00288577
37.2433, 11.5675, 1.40441e-11, 49.0571, 0.00650719
34.4911, 11.5674, 2.09858e-11, 46.3048, 0.00623194
33.0098, 11.5674, 4.40588e-11, 44.8235, 0.00269557
34.8837, 11.5674, 5.83479e-13, 46.6974, 0.00417674
36.8268, 11.5674, 2.18143e-12, 48.6405, 0.00312332
37.3718, 11.5674, 3.69682e-12, 49.1855, 0.00223379
36.433, 11.5674, 7.38124e-12, 48.2468, 0.00514317
34.6603, 11.5674, 2.27959e-13, 46.474, 0.00369586
39.2126, 11.5674, 6.65102e-13, 51.0264, 0.00468739
37.7422, 11.5674, 1.4645e-12, 49.5559, 0.00370508
34.2819, 11.5674, 1.05872e-13, 46.0957, 0.00443461
38.7397, 11.5674, 6.6733e-14, 50.5534, 0.0029967
31.396, 11.5674, 6.72859e-14, 43.2098, 0.00218546
30.6565, 11.5674, 2.49582e-13, 42.4702, 0.00243454
34.4551, 11.5674, 4.3408e-14, 46.2688, 0.00263478
33.2318, 11.5674, 2.47135e-14, 45.0455, 0.00368423
37.7445, 11.5674, 1.63211e-14, 49.5583, 0.00266658
34.6919, 11.5674, 9.25787e-14, 46.5056, 0.00825733
36.0071, 11.5674, 1.39297e-13, 47.8208, 0.00376573
27.8718, 11.5674, 2.49645e-13, 39.6855, 0.00157226
31.4105, 11.5674, 2.80169e-13, 43.2242, 0.00311762
36.6642, 11.5674, 2.60804e-13, 48.478, 0.00521162
28.2775, 11.5674, 5.07298e-13, 40.0913, 0.00343981
41.3289, 11.5674, 6.3692e-13, 53.1427, 0.00311894
38.2218, 11.5674, 8.08579e-13, 50.0355, 0.00483984
34.6924, 11.5674, 2.39192e-15, 46.5062, 0.00247125
36.4481, 11.5674, 9.89121e-15, 48.2618, 0.0116157
39.8193, 11.5674, 1.91131e-14, 51.6331, 0.0186564
28.8797, 11.5674, 2.40983e-14, 40.6934, 0.00294073
39.67, 11.5674, 3.06674e-14, 51.4837, 0.00233755
37.6095, 11.5674, 4.18339e-14, 49.4233, 0.00365666
33.5287, 11.5674, 4.28768e-16, 45.3425, 0.00412306
32.8968, 11.5674, 1.6644e-15, 44.7106, 0.0018657
32.8243, 11.5674, 2.79988e-16, 44.6381, 0.00681914
29.6302, 11.5674, 1.00699e-15, 41.444, 0.00187685
37.6834, 11.5674, 1.98053e-15, 49.4971, 0.00750344
32.2196, 11.5674, 3.209e-15, 44.0333, 0.00394438
36.7507, 11.5674, 3.61719e-15, 48.5644, 0.00235714
40.5935, 11.5674, 6.41459e-15, 52.4072, 0.00252008
34.8251, 11.5674, 6.38765e-15, 46.6388, 0.00277839
33.6856, 11.5674, 4.76334e-17, 45.4994, 0.00725449
37.2507, 11.5674, 4.40406e-17, 49.0644, 0.00526886
33.2943, 11.5674, 1.12249e-16, 45.108, 0.00474208
29.0113, 11.5674, 2.05721e-16, 40.825, 0.00576009
36.1024, 11.5674, 2.17066e-17, 47.9162, 0.00275445
38.2701, 11.5674, 5.88008e-17, 50.0838, 0.0046098
39.0666, 11.5674, 9.56065e-17, 50.8803, 0.00573979
33.5708, 11.5674, 1.59335e-16, 45.3846, 0.00774838
31.138, 11.5674, 1.88293e-16, 42.9517, 0.0085504
36.41, 11.5674, 3.03811e-16, 48.2237, 0.00688666
31.1798, 11.5674, 4.44981e-18, 42.9936, 0.00231404
38.2324, 11.5674, 1.2732e-17, 50.0461, 0.00510984
29.0237, 11.5674, 2.85313e-17, 40.8374, 0.00340503
34.7455, 11.5674, 3.97951e-17, 46.5592, 0.00195138
34.4013, 11.5674, 4.55241e-17, 46.215, 0.00243724
33.5308, 11.5674, 5.06305e-17, 45.3445, 0.00607049
29.402, 11.5674, 8.55221e-19, 41.2158, 0.00324257
35.6939, 11.5674, 3.79244e-18, 47.5076, 0.0020486
35.5025, 11.5674, 4.90373e-18, 47.3162, 0.00224153
34.2779, 11.5674, 9.7781e-18, 46.0916, 0.00205413
34.2457, 11.5674, 2.60701e-19, 46.0594, 0.00299638
32.1518, 11.5674, 2.32848e-19, 43.9656, 0.00335753
31.5963, 11.5674, 1.96258e-19, 43.41, 0.00414744
35.1896, 11.5674, 1.42446e-19, 47.0034, 0.00863852
42.9448, 11.5674, 8.33455e-20, 54.7585, 0.00304769
34.6125, 11.5674, 4.93296e-19, 46.4263, 0.00344332
32.9939, 11.5674, 5.59722e-19, 44.8076, 0.00442531
41.2623, 11.5674, 6.03056e-20, 53.076, 0.00182335
37.0532, 11.5674, 3.89166e-20, 48.867, 0.00697438
32.9795, 11.5674, 1.31177e-19, 44.7933, 0.00406651
32.0057, 11.5674, 2.4623e-19, 43.8195, 0.00306106
28.085, 11.5674, 3.58458e-19, 39.8988, 0.0019491
34.2202, 11.5674, 5.5628e-19, 46.034, 0.00451642
45.9715, 11.5674, 6.50923e-19, 57.7852, 0.00344482
38.7537, 11.5674, 7.51019e-19, 50.5674, 0.00447435
36.7085, 11.5674, 1.03719e-18, 48.5222, 0.00340981
33.8725, 11.5674, 1.14422e-18, 45.6862, 0.00310319
33.6617, 11.5674, 1.22805e-18, 45.4754, 0.00390461
29.0713, 11.5674, 2.87191e-21, 40.8851, 0.00484685
35.8474, 11.5674, 1.95165e-21, 47.6612, 0.00322132
27.1112, 11.5674, 1.41137e-21, 38.925, 0.00354106
30.387, 11.5674, 4.32832e-21, 42.2007, 0.00347026
35.7504, 11.5674, 8.32472e-22, 47.5641, 0.0053113
42.1813, 11.5674, 7.32467e-22, 53.995, 0.00171511
41.8929, 11.5674, 2.31949e-21, 53.7067, 0.00269242
38.5375, 11.5674, 4.88557e-21, 50.3512, 0.00246753
31.0941, 11.5674, 4.0761e-22, 42.9078, 0.00854912
42.3663, 11.5674, 2.67087e-22, 54.18, 0.00143611
34.9824, 11.5674, 1.07695e-21, 46.7961, 0.00462394
36.9561, 11.5674, 2.08626e-21, 48.7698, 0.00447223
38.6936, 11.5674, 3.41552e-21, 50.5073, 0.00401874
26.7028, 11.5674, 8.98015e-23, 38.5165, 0.00292693
34.1132, 11.5674, 5.64251e-23, 45.9269, 0.00296342
29.7759, 11.5674, 2.30051e-22, 41.5896, 0.00645397
38.7047, 11.5674, 4.56687e-23, 50.5184, 0.0037278
27.3838, 11.5674, 1.31247e-22, 39.1976, 0.00248786
33.5244, 11.5674, 3.0432e-22, 45.3381, 0.00428479
41.8816, 11.5674, 5.62936e-22, 53.6953, 0.00500633
33.8815, 11.5674, 7.73421e-22, 45.6952, 0.00520566
38.7444, 11.5674, 1.68262e-23, 50.5582, 0.00568333
34.2096, 11.5674, 8.29667e-24, 46.0234, 0.00324823
35.5896, 11.5674, 1.27683e-23, 47.4034, 0.00377384
39.4504, 11.5674, 3.8837e-23, 51.2641, 0.00522039
34.0661, 11.5674, 2.54572e-24, 45.8798, 0.00776389
39.6395, 11.5674, 1.16996e-23, 51.4532, 0.00332648
27.5885, 11.5674, 2.28791e-23, 39.4022, 0.00651399
56.8045, 11.5674, 4.35972e-23, 68.6182, 0.00526941
39.0301, 11.5674, 5.92671e-23, 50.8438, 0.0044124
31.7125, 11.5674, 7.81467e-23, 43.5262, 0.00317928
36.3877, 11.5674, 2.65641e-24, 48.2015, 0.00643086
36.5288, 11.5674, 6.11909e-24, 48.3425, 0.00405239
38.6606, 11.5674, 7.17523e-24, 50.4743, 0.00387211
33.1399, 11.5674, 6.32682e-24, 44.9536, 0.00441047
40.7589, 11.5674, 2.68427e-26, 52.5726, 0.00293244
33.9021, 11.5674, 1.41451e-26, 45.7158, 0.00642844
35.7725, 11.5674, 6.74358e-26, 47.5863, 0.00440885
30.4656, 11.5674, 1.63162e-25, 42.2793, 0.00141844
34.8704, 11.5674, 2.4392e-25, 46.6841, 0.0038126
6.61124, 11.5674, 5.62842e-26, 18.425, 0.00424445
28.9805, 11.5674, 3.3935e-25, 40.7942, 0.00798496
31.6112, 11.5674, 2.07242e-27, 43.425, 0.00401322
41.1073, 11.5674, 7.50017e-27, 52.9211, 0.00383367
29.5356, 11.5674, 4.96722e-27, 41.3493, 0.0104618
33.8849, 11.5674, 8.22387e-28, 45.6986, 0.00460683
30.2763, 11.5674, 2.53295e-27, 42.0901, 0.00171006
30.72, 11.5674, 3.45403e-27, 42.5337, 0.00182581
31.6151, 11.5674, 4.21062e-27, 43.4289, 0.00322181
28.4129, 11.5674, 4.27641e-28, 40.2266, 0.00409216
32.0315, 11.5674, 6.90805e-28, 43.8452, 0.00434663
35.6673, 11.5674, 2.63164e-28, 47.4811, 0.0018955
32.9992, 11.5674, 1.97373e-28, 44.813, 0.00411107
23.987, 11.5674, 2.63164e-28, 35.8007, 0.00411777
37.0562, 11.5674, 2.96059e-28, 48.8699, 0.00352381
30.8884, 11.5674, 0, 42.7022, 0.00546778
33.9205, 11.5674, 0, 45.7343, 0.00419331
39.4783, 11.5674, 0, 51.292, 0.00447548
36.9108, 11.5674, 9.86865e-29, 48.7246, 0.00246776
36.853, 11.5674, 3.28955e-29, 48.6667, 0.00334524
33.8885, 11.5674, 3.28955e-29, 45.7022, 0.00742755
33.054, 11.5674, 0, 44.8678, 0.00449871
39.1815, 11.5674, 0, 50.9952, 0.00638578
33.337, 11.5674, 0, 45.1507, 0.0099605
33.494, 11.5674, 0, 45.3078, 0.0023539
34.113, 11.5674, 0, 45.9267, 0.00395873
30.5523, 11.5674, 0, 42.366, 0.00248244
33.2222, 11.5674, 0, 45.0359, 0.00378254
37.9763, 11.5674, 0, 49.79, 0.00225402
33.8478, 11.5674, 3.28955e-29, 45.6615, 0.00328194
34.4612, 11.5674, 0, 46.2749, 0.00284206
31.9136, 11.5674, 3.28955e-29, 43.7273, 0.00993702
30.2749, 11.5674, 2.63164e-28, 42.0886, 0.00295683
38.969, 11.5674, 0, 50.7828, 0.00235108
35.1553, 11.5674, 0, 46.9691, 0.00609215
34.855, 11.5674, 0, 46.6687, 0.00194318
34.5658, 11.5674, 0, 46.3796, 0.00350375
38.411, 11.5674, 0, 50.2247, 0.00370523
38.4402, 11.5674, 0, 50.2539, 0.00352315
34.0319, 11.5674, 0, 45.8457, 0.0061451
32.0049, 11.5674, 0, 43.8187, 0.00360578
34.1324, 11.5674, 0, 45.9461, 0.00349861
34.2526, 11.5674, 0, 46.0663, 0.00303319
31.9336, 11.5674, 0, 43.7473, 0.00298951
35.0448, 11.5674, 0, 46.8585, 0.00251833
35.3526, 11.5674, 0, 47.1664, 0.00449164
31.9868, 11.5674, 0, 43.8005, 0.0062241
53.4754, 11.5674, 0, 65.2891, 0.00277028
34.4076, 11.5674, 0, 46.2213, 0.00558636
32.3759, 11.5674, 0, 44.1896, 0.00552873
45.0505, 11.5674, 0, 56.8643, 0.00288673
39.0679, 11.5674, 0, 50.8816, 0.00709548
36.7776, 11.5674, 0, 48.5913, 0.00598135
29.1479, 11.5674, 0, 40.9616, 0.00196056
31.7162, 11.5674, 0, 43.5299, 0.00275878
39.0436, 11.5674, 0, 50.8573, 0.00572096
41.202, 11.5674, 0, 53.0157, 0.0024199
39.2876, 11.5674, 0, 51.1013, 0.00445865
36.4121, 11.5674, 0, 48.2258, 0.00374619
37.8848, 11.5674, 0, 49.6985, 0.00242398
38.54, 11.5674, 0, 50.3537, 0.00339585
38.8619, 11.5674, 0, 50.6756, 0.00167774
31.7679, 11.5674, 0, 43.5816, 0.003984
28.5248, 11.5674, 0, 40.3386, 0.00369042
33.0068, 11.5674, 0, 44.8206, 0.00206461
29.8456, 11.5674, 0, 41.6594, 0.00324201
32.7507, 11.5674, 0, 44.5644, 0.00421284
34.0066, 11.5674, 0, 45.8203, 0.00650948
39.4147, 11.5674, 0, 51.2284, 0.0042302
35.3466, 11.5674, 0, 47.1604, 0.00379095
46.3461, 11.5674, 0, 58.1599, 0.00316273
37.1991, 11.5674, 0, 49.0128, 0.00415875
35.0618, 11.5674, 0, 46.8755, 0.00516824
38.1419, 11.5674, 0, 49.9556, 0.0028499
36.5998, 11.5674, 0, 48.4135, 0.00516144
37.9842, 11.5674, 0, 49.798, 0.00391773
30.4124, 11.5674, 0, 42.2261, 0.00279262
43.0908, 11.5674, 0, 54.9045, 0.00433765
43.3324, 11.5674, 0, 55.1461, 0.00297136
36.3275, 11.5674, 0, 48.1412, 0.0023152
37.4011, 11.5674, 0, 49.2148, 0.00307794
34.9244, 11.5674, 0, 46.7382, 0.00342162
29.3751, 11.5674, 0, 41.1889, 0.00383961
34.7628, 11.5674, 0, 46.5765, 0.0032784
43.7426, 11.5674, 0, 55.5563, 0.00562602
39.2587, 11.5674, 0, 51.0725, 0.00185891
34.7822, 11.5674, 0, 46.5959, 0.00488473
36.236, 11.5674, 0, 48.0497, 0.00409627
32.9212, 11.5674, 0, 44.735, 0.00467259
30.6666, 11.5674, 0, 42.4803, 0.00357415
35.0004, 11.5674, 0, 46.8141, 0.00348223
36.1844, 11.5674, 0, 47.9982, 0.00562497
33.2076, 11.5674, 0, 45.0213, 0.00337224
30.8187, 11.5674, 0, 42.6325, 0.00222901
32.3218, 11.5674, 0, 44.1356, 0.00348091
36.1366, 5.15308, 4.5204, 64.7619, 0.0520197
39.9513, 10.0554, 1.60157, 74.7784, 0.0542058
40.0273, 10.604, 0.449058, 95.8194, 0.0332914
26.8984, 11.0965, 0.292322, 85.4291, 0.0111367
31.676, 11.0264, 0.175143, 70.3529, 0.0400434
30.6072, 11.1492, 0.125906, 52.198, 0.00529237
33.9902, 11.1157, 0.101134, 46.4646, 0.00856032
29.5075, 11.1198, 0.0890391, 41.0874, 0.00557456
33.9619, 11.1141, 0.089782, 45.4264, 0.00449559
32.4873, 11.1127, 0.0840907, 43.9512, 0.00540463
39.7038, 11.1114, 0.0601262, 51.1439, 0.00423188
32.2034, 11.1101, 7.19195e-05, 43.5826, 0.00370017
35.5759, 11.0563, 0.00022737, 46.8956, 0.00423696
35.0113, 11.0164, 0.000128511, 46.2818, 0.00531101
34.5251, 10.9786, 0.00012182, 45.7559, 0.00513386
30.45, 10.9454, 0.000462506, 41.6476, 0.00780516
34.676, 10.9194, 5.78175e-05, 45.8475, 0.00361823
36.8822, 10.8933, 0.000242835, 48.0278, 0.00407442
37.7946, 10.8723, 0.00056561, 48.9197, 0.00365712
35.4685, 10.8551, 2.75445e-05, 46.5762, 0.00404433
34.904, 10.8371, 3.1354e-05, 45.9886, 0.00492318
38.6678, 10.8209, 2.71307e-05, 49.7358, 0.00742318
41.0242, 10.8065, 2.30318e-05, 52.0778, 0.00359519
35.0524, 10.7939, 5.22032e-05, 46.0935, 0.00606084
38.936, 10.7832, 0.000130129, 49.9667, 0.00300228
33.6294, 10.7742, 0.000206275, 44.6512, 0.00463961
40.0489, 10.7665, 0.000250894, 51.0632, 0.00395288
38.0226, 10.7598, 0.000302971, 49.0283, 0.00251715
24.5045, 10.754, 3.05997e-06, 35.504, 0.00627282
39.0733, 10.748, 1.05789e-05, 50.0667, 0.00169924
38.151, 10.7428, 2.40602e-05, 49.1392, 0.00266831
