Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
9933.14, 43.3912, 15356.7, 2.53751e+06, 22.7512
10202.8, 45.4991, 19412.4, 2.5361e+06, 26.1929
10194.6, 46.3212, 13930.3, 2.52714e+06, 25.2031
10330.4, 47.6056, 13111.9, 2.52258e+06, 20.2513
10405.6, 48.8547, 15353.3, 2.52055e+06, 26.2914
10540.9, 50.4041, 15708.7, 2.51641e+06, 27.3913
10623.7, 51.7057, 18107.4, 2.51624e+06, 33.2824
10727.3, 53.0417, 18366.1, 2.51176e+06, 33.5213
10843.7, 54.5479, 12884.5, 2.50342e+06, 26.5332
10918.3, 55.9263, 12081.3, 2.49951e+06, 25.6542
10976.2, 57.0822, 11190.8, 2.49646e+06, 20.8105
11059.7, 58.2761, 13766.3, 2.49533e+06, 19.7737
11123.4, 59.94, 15776.1, 2.49461e+06, 28.4189
11125, 60.9506, 18502.8, 2.493e+06, 34.5038
11176.9, 62.0858, 16918.5, 2.48852e+06, 34.4797
11234.4, 63.3181, 12708.4, 2.48165e+06, 27.4868
11313.5, 64.7535, 13453.8, 2.47967e+06, 26.5963
11364.1, 66.113, 15659.4, 2.47899e+06, 30.163
11466.1, 67.9149, 14150.5, 2.47542e+06, 27.7202
11436.9, 68.7048, 15781.1, 2.47349e+06, 30.136
11527.5, 70.2997, 14341.4, 2.46895e+06, 25.9885
11503.8, 71.1179, 15228.9, 2.46736e+06, 27.0464
11591.2, 72.56, 14195.7, 2.46436e+06, 23.0649
11578.2, 73.578, 14554.8, 2.46158e+06, 22.6721
11577.9, 74.9732, 14539.2, 2.4593e+06, 25.0816
11589.5, 75.9434, 13362.2, 2.45689e+06, 22.5341
11573.7, 76.994, 13861.6, 2.45298e+06, 24.8104
11668.5, 78.5331, 13653.9, 2.45006e+06, 15.3814
11714, 80.1014, 14655.8, 7.27266e+06, 32.8956
15371.6, 97.3986, 95199, 7.26068e+06, 54.702
17247, 118.908, 135237, 7.25701e+06, 64.7206
19225.8, 129.626, 163429, 7.23769e+06, 75.5713
15942.5, 132.965, 100504, 7.14323e+06, 72.9389
28370.6, 138.036, 104827, 7.12396e+06, 77.3935
17303.9, 146.819, 111734, 7.11729e+06, 52.3516
17923.8, 152.529, 104054, 7.0847e+06, 61.5937
17082.4, 165.762, 99400.8, 7.05855e+06, 37.2831
18124.8, 176.981, 91798.9, 7.01687e+06, 40.3656
17595.6, 179.318, 93540.1, 6.99252e+06, 52.026
17391.5, 185.419, 95528.8, 6.9559e+06, 63.6029
17369.1, 193.89, 76949.5, 6.91732e+06, 71.4903
17924.4, 205.019, 77688.4, 6.89456e+06, 48.9254
17734.2, 211.599, 72821.5, 6.86473e+06, 53.5137
17856.2, 221.8, 80490.7, 6.83808e+06, 66.7264
18411.4, 234.08, 86679.4, 6.82663e+06, 69.5787
18436.1, 247.491, 101213, 6.80482e+06, 84.5255
18572.1, 256.192, 95527.9, 6.78257e+06, 83.0093
18430.5, 262.97, 105616, 6.76576e+06, 96.0411
18747.8, 273.796, 100507, 6.74061e+06, 90.7762
18392.1, 277.684, 104114, 6.72418e+06, 100.344
18349.5, 283.3, 82970.3, 6.68714e+06, 89.7176
18278.3, 288.65, 95462.5, 6.68395e+06, 98.3417
18698.3, 299.205, 96023.9, 6.65303e+06, 89.1711
18967.2, 314.101, 90337.9, 6.62907e+06, 63.3745
18710.1, 317.115, 83987.7, 6.60831e+06, 73.8197
