E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
16.1465, 5.06638, 3.62391e-16, 21.324, 0.00278133
17.317, 5.06638, 5.33338e-16, 22.4944, 0.00373612
16.3777, 5.06638, 5.35345e-18, 21.5551, 0.00320575
13.4584, 5.06638, 4.01764e-18, 18.6359, 0.00487855
17.3037, 5.06638, 4.21454e-18, 22.4812, 0.00191059
13.9336, 5.06638, 1.29342e-17, 19.1111, 0.00363325
13.7653, 5.06638, 2.48617e-17, 18.9428, 0.00106022
17.4746, 5.06638, 3.71226e-17, 22.6521, 0.00735031
13.8614, 5.06638, 5.19147e-17, 19.0389, 0.00297522
16.6701, 5.06638, 6.30323e-17, 21.8475, 0.00399494
13.0037, 5.06638, 7.61714e-17, 18.1811, 0.00315108
14.687, 5.06638, 6.81299e-17, 19.8645, 0.00376398
17.2835, 5.06638, 3.87601e-19, 22.4609, 0.00508016
18.0596, 5.06638, 2.72586e-19, 23.237, 0.00555245
16.1378, 5.06638, 1.25495e-18, 21.3152, 0.00356467
18.4903, 5.06638, 2.01475e-19, 23.6678, 0.00387722
12.4764, 5.06638, 6.36711e-19, 17.6539, 0.00274907
16.0729, 5.06638, 9.8983e-20, 21.2503, 0.00333542
17.1155, 5.06638, 3.08973e-19, 22.293, 0.00612978
17.8317, 5.06638, 4.99201e-20, 23.0092, 0.00165523
20.53, 5.06638, 2.69952e-19, 25.7075, 0.00465565
18.6905, 5.06638, 5.98275e-19, 23.868, 0.0039331
15.5291, 5.06638, 6.03076e-19, 20.7065, 0.0041508
17.1269, 5.06638, 2.1931e-20, 22.3043, 0.00309971
15.8013, 5.06638, 1.78846e-20, 20.9787, 0.00328641
11.1493, 5.06638, 7.26816e-20, 16.3267, 0.00221112
15.74, 5.06638, 1.33545e-20, 20.9175, 0.00347837
18.5355, 5.06638, 3.96963e-20, 23.7129, 0.00656849
14.0518, 5.06638, 6.30249e-20, 19.2293, 0.00123754
15.4822, 5.06638, 1.19798e-19, 20.6596, 0.00129893
11.6714, 5.06638, 1.68626e-19, 16.8488, 0.00345526
17.7084, 5.06638, 3.12752e-21, 22.8858, 0.0017662
15.8765, 5.06638, 1.05308e-20, 21.0539, 0.000854172
13.6856, 5.06638, 2.62252e-20, 18.863, 0.00327098
15.0621, 5.06638, 1.82533e-21, 20.2395, 0.00427048
13.1243, 5.06638, 4.94691e-21, 18.3017, 0.00363961
16.4268, 5.06638, 7.41341e-22, 21.6043, 0.00297898
16.6356, 5.06638, 9.58158e-22, 21.813, 0.00177045
19.9857, 5.06638, 4.43338e-22, 25.1632, 0.00239504
17.1094, 5.06638, 1.73951e-21, 22.2868, 0.00248066
13.67, 5.06638, 2.70183e-22, 18.8475, 0.0111551
17.3695, 5.06638, 1.62979e-22, 22.547, 0.00401734
19.1738, 5.06638, 8.06231e-22, 24.3512, 0.00238834
14.0046, 5.06638, 1.4953e-21, 19.1821, 0.00487687
15.5706, 5.06638, 2.76845e-21, 20.748, 0.00264036
19.5928, 5.06638, 4.67367e-21, 24.7702, 0.00304294
14.2075, 5.06638, 5.54099e-21, 19.385, 0.00425959
17.7376, 5.06638, 4.16324e-23, 22.915, 0.000915259
16.4054, 5.06638, 1.72669e-22, 21.5828, 0.00508466
14.077, 5.06638, 4.26524e-22, 19.2545, 0.00301205
15.0193, 5.06638, 5.05191e-22, 20.1967, 0.00313976
16.0088, 5.06638, 9.5132e-22, 21.1862, 0.0036699
13.1303, 5.06638, 1.20773e-23, 18.3078, 0.00121623
15.6724, 5.06638, 1.79983e-23, 20.8498, 0.00470226
19.4237, 5.06638, 4.06337e-23, 24.6011, 0.00160635
15.9555, 5.06638, 9.90448e-23, 21.133, 0.00356938
14.19, 5.06638, 1.41193e-22, 19.3675, 0.00204648
16.7084, 5.06638, 1.41501e-22, 21.8859, 0.0041387
15.4902, 5.06638, 1.93424e-22, 20.6677, 0.00383145
13.499, 5.06638, 3.08549e-22, 18.6765, 0.00240019
16.5087, 5.06638, 2.45407e-24, 21.6862, 0.00429707
14.6959, 5.06638, 1.07287e-23, 19.8734, 0.00178012
19.1898, 5.06638, 2.37876e-23, 24.3672, 0.00187709
18.7855, 5.06638, 2.44447e-23, 23.9629, 0.00464208
14.5215, 5.06638, 6.51989e-26, 19.699, 0.00369562
15.0522, 5.06638, 8.6877e-26, 20.2297, 0.00216329
16.5716, 5.06638, 5.53631e-26, 21.7491, 0.002126
15.3427, 5.06638, 8.04295e-26, 20.5202, 0.00317304
14.6282, 5.06638, 1.46714e-26, 19.8056, 0.00362402
13.618, 5.06638, 3.02968e-26, 18.7954, 0.00742579
16.4272, 5.06638, 1.80925e-26, 21.6047, 0.00115563
15.7027, 5.06638, 4.20404e-26, 20.8801, 0.00282415
10.3521, 5.06638, 1.88327e-25, 15.5295, 0.00383992
15.252, 5.06638, 2.62671e-25, 20.4294, 0.0022019
17.1147, 5.06638, 9.48377e-26, 22.2922, 0.0032361
16.5909, 5.06638, 2.25203e-25, 21.7683, 0.00466112
17.6122, 5.06638, 5.96165e-25, 22.7897, 0.00668471
14.7501, 5.06638, 3.28297e-25, 19.9275, 0.00402657
14.3011, 5.06638, 4.13727e-25, 19.4785, 0.00571338
18.6256, 5.06638, 3.36685e-25, 23.8031, 0.00633252
12.3027, 5.06638, 8.07585e-26, 17.4802, 0.00353436
15.4295, 5.06638, 2.10531e-27, 20.607, 0.00455998
18.8977, 5.06638, 3.22376e-27, 24.0751, 0.00396809
17.8767, 5.06638, 5.1317e-27, 23.0542, 0.00441401
12.3534, 5.06638, 7.23701e-28, 17.5308, 0.00278967
22.4547, 5.06638, 1.64477e-28, 27.6322, 0.00278597
18.7567, 5.06638, 1.74346e-27, 23.9341, 0.00465309
11.979, 5.06638, 3.94746e-28, 17.1565, 0.00269261
12.9624, 5.06638, 6.5791e-29, 18.1399, 0.00189085
17.4153, 5.06638, 2.30268e-28, 22.5928, 0.00318511
16.9654, 5.06638, 3.28955e-29, 22.1428, 0.00390567
13.9211, 5.06638, 1.64477e-28, 19.0985, 0.00524784
16.592, 5.06638, 9.86865e-29, 21.7694, 0.00468673
13.4283, 5.06638, 0, 18.6057, 0.000601642
14.6151, 5.06638, 9.86865e-29, 19.7926, 0.00331203
18.0252, 5.06638, 3.28955e-29, 23.2027, 0.00380589
14.9903, 5.06638, 0, 20.1678, 0.0037091
14.783, 5.06638, 3.28955e-29, 19.9604, 0.00505597
14.7119, 5.06638, 0, 19.8893, 0.00347246
14.6197, 5.06638, 0, 19.7971, 0.00296558
14.2267, 5.06638, 6.5791e-29, 19.4041, 0.00469842
11.1457, 5.06638, 0, 16.3231, 0.00545073
16.7964, 5.06638, 3.28955e-29, 21.9739, 0.00505353
13.6206, 5.06638, 0, 18.798, 0.00227369
12.8567, 5.06638, 0, 18.0342, 0.00115655
18.7348, 5.06638, 0, 23.9122, 0.00279895
12.9962, 5.06638, 0, 18.1736, 0.00135167
15.8348, 5.06638, 0, 21.0122, 0.00455242
14.5572, 5.06638, 0, 19.7346, 0.00543344
22.202, 5.06638, 0, 27.3794, 0.0133084
17.278, 5.06638, 0, 22.4555, 0.00285221
16.7265, 5.06638, 0, 21.9039, 0.00462971
13.9886, 5.06638, 0, 19.1661, 0.00236169
16.3575, 5.06638, 0, 21.535, 0.00257112
16.2559, 5.06638, 0, 21.4333, 0.00374538
19.7374, 5.06638, 0, 24.9149, 0.00397107
18.7941, 5.06638, 0, 23.9715, 0.00339312
13.8684, 5.06638, 0, 19.0458, 0.00241027
18.2134, 5.06638, 0, 23.3908, 0.00271221
15.9846, 5.06638, 0, 21.162, 0.00149386
14.9131, 5.06638, 0, 20.0905, 0.00587177
13.3813, 5.06638, 0, 18.5588, 0.00408265
17.7332, 5.06638, 0, 22.9107, 0.00263137
14.871, 5.06638, 0, 20.0484, 0.00574257
18.5464, 5.06638, 0, 23.7238, 0.00943338
17.5254, 5.06638, 0, 22.7029, 0.00259814
16.0722, 5.06638, 0, 21.2496, 0.00257652
15.111, 5.06638, 0, 20.2885, 0.00201133
13.8338, 5.06638, 0, 19.0112, 0.0025797
15.4094, 5.06638, 0, 20.5869, 0.00255053
17.6538, 5.06638, 0, 22.8313, 0.00425349
19.0133, 5.06638, 0, 24.1908, 0.00417846
19.2606, 5.06638, 0, 24.4381, 0.00196374
13.4972, 5.06638, 0, 18.6746, 0.00309198
16.3187, 5.06638, 0, 21.4962, 0.00484557
18.7244, 5.06638, 0, 23.9018, 0.00428105
16.7342, 5.06638, 0, 21.9116, 0.002276
17.107, 5.06638, 0, 22.2844, 0.00339624
17.2105, 5.06638, 0, 22.3879, 0.00510825
15.9685, 5.06638, 0, 21.146, 0.00374618
15.9127, 5.06638, 0, 21.0902, 0.00234498
11.1345, 5.06638, 0, 16.312, 0.00579683
15.2733, 5.06638, 0, 20.4507, 0.00263824
15.5077, 5.06638, 0, 20.6852, 0.00676716
14.0387, 5.06638, 0, 19.2162, 0.00526337
16.0401, 5.06638, 0, 21.2175, 0.00246891
16.1803, 5.06638, 0, 21.3578, 0.00388292
18.1321, 5.06638, 0, 23.3096, 0.00205186
14.4463, 5.06638, 0, 19.6237, 0.00280324
16.3325, 5.06638, 0, 21.51, 0.00245812
14.7265, 5.06638, 0, 19.9039, 0.00340013
14.3259, 5.06638, 0, 19.5033, 0.00292588
12.2522, 5.06638, 0, 17.4296, 0.00164917
12.1053, 5.06638, 0, 17.2827, 0.00498767
14.4294, 5.06638, 0, 19.6068, 0.00271595
15.564, 5.06638, 0, 20.7414, 0.00475147
13.4706, 5.06638, 0, 18.6481, 0.00308181
15.2275, 5.06638, 0, 20.405, 0.000799241
17.0441, 5.06638, 0, 22.2216, 0.00787699
12.1111, 5.06638, 0, 17.2885, 0.00336922
14.6564, 5.06638, 0, 19.8338, 0.00638566
16.4562, 5.06638, 0, 21.6337, 0.00137194
17.1603, 5.06638, 0, 22.3377, 0.00139142
14.1106, 5.06638, 0, 19.288, 0.00210904
12.1724, 5.06638, 0, 17.3498, 0.00664066
13.5168, 5.06638, 0, 18.6942, 0.00302069
16.9035, 3.46812, 0.615512, 29.8037, 0.0627342
16.0581, 4.60872, 0.205043, 33.3601, 0.013282
14.4301, 4.67963, 0.103116, 34.3286, 0.0134452
13.4189, 4.81221, 0.0535672, 35.0798, 0.00326905
18.1398, 4.81129, 0.00127847, 32.5801, 0.00788735
13.139, 4.753, 0.000583681, 21.4745, 0.00313086
18.7592, 4.69993, 0.00183575, 24.0058, 0.00261132
16.1975, 4.67987, 0.0017459, 21.0298, 0.00275163
10.1964, 4.66372, 0.000166103, 14.9689, 0.00314079
17.5739, 4.63363, 0.000148213, 22.3168, 0.0010586
16.1012, 4.61012, 0.000130203, 20.8206, 0.00286383
14.4903, 4.58851, 0.000659458, 19.1803, 0.00125269
16.3901, 4.57208, 0.000751411, 21.0657, 0.00153994
18.9174, 4.55985, 0.00151399, 23.5831, 0.00194585
15.8555, 4.55051, 2.56146e-05, 20.5115, 0.00512015
17.0509, 4.53622, 4.42988e-05, 21.6932, 0.00191033
16.1785, 4.52416, 0.000117157, 20.8092, 0.00476448
17.5339, 4.51449, 0.000297238, 22.1553, 0.00235709
16.8386, 4.50664, 0.000449517, 21.4454, 0.00180049
15.397, 4.49998, 0.000532099, 19.998, 0.00178709
17.8871, 4.4945, 7.14286e-06, 22.4827, 0.00749901
15.4887, 4.48769, 8.42752e-06, 20.078, 0.00563034
17.3894, 4.48178, 2.88594e-05, 21.9733, 0.00226633
14.6545, 4.4768, 5.94278e-05, 19.2337, 0.00261986
19.4295, 4.47258, 0.000109338, 24.0049, 0.00217821
19.3434, 4.46898, 2.88188e-06, 23.9105, 0.00871975
13.8467, 4.46533, 3.35805e-06, 18.4104, 0.0038937
20.0588, 4.46212, 1.00872e-05, 24.6195, 0.00209561
19.1244, 4.45936, 2.7208e-05, 23.6826, 0.0030577
17.6021, 4.45698, 3.27848e-05, 22.1581, 0.00803341
13.0793, 4.45492, 8.31316e-07, 17.6334, 0.00290653
18.5588, 4.45299, 3.91031e-06, 23.1111, 0.00367405
19.6144, 4.45131, 7.21731e-06, 24.1625, 0.00418574
13.7491, 4.44983, 4.76728e-07, 18.2958, 0.00294472
19.1677, 4.4485, 4.27543e-07, 23.7131, 0.00451062
15.4882, 4.44732, 1.40801e-06, 20.0325, 0.00435092
19.5278, 4.4463, 2.31276e-06, 24.0712, 0.00314138
20.7187, 4.4454, 1.3717e-07, 25.2613, 0.00246323
15.2381, 4.4446, 6.23608e-07, 19.7799, 0.00188507
17.2295, 4.4439, 9.38787e-08, 21.7694, 0.00150249
17.9038, 4.44328, 7.89382e-08, 22.443, 0.00223949
17.2687, 4.44272, 6.05908e-08, 21.8075, 0.0034653
19.6769, 4.44224, 4.06791e-08, 24.2152, 0.00291216
15.2726, 4.44181, 1.39729e-07, 19.8104, 0.00244623
13.7843, 4.44144, 3.02522e-08, 18.3218, 0.00445517
17.2078, 4.44111, 2.60888e-08, 21.745, 0.00249468
17.44, 4.44082, 8.11695e-08, 21.9763, 0.00128552
12.7046, 4.44056, 1.50619e-07, 17.2407, 0.00284581
12.7789, 4.44034, 2.80761e-07, 17.3149, 0.00411841
14.9387, 4.44014, 2.4959e-07, 19.4744, 0.00300359
17.8206, 4.43996, 5.17047e-07, 22.3562, 0.00308552
15.0649, 4.43981, 5.94338e-07, 19.6003, 0.00465903
17.2225, 4.43968, 3.60362e-09, 21.7578, 0.00406981
17.3349, 4.43956, 4.89389e-09, 21.8699, 0.00538203
13.0793, 4.43945, 2.29374e-09, 17.6142, 0.0029288
13.9065, 4.43936, 7.26337e-09, 18.4412, 0.0042188
17.3801, 4.43928, 1.33173e-08, 21.9148, 0.0041625
15.2246, 4.4392, 2.38295e-08, 19.7592, 0.000771185
15.3465, 4.43914, 7.09386e-10, 19.881, 0.00352974
16.1095, 4.43908, 2.92157e-09, 20.6439, 0.00256584
15.0144, 4.43904, 6.92731e-09, 19.5487, 0.00333906
15.9219, 4.43899, 3.5483e-10, 20.4563, 0.00460262
15.1287, 4.43895, 2.79938e-10, 19.663, 0.0025484
18.3045, 4.43892, 1.0849e-09, 22.8387, 0.00512562
15.9346, 4.43889, 2.2132e-09, 20.4688, 0.00437855
19.9303, 4.43887, 2.44375e-09, 24.4644, 0.00529685
15.4535, 4.43884, 1.36e-10, 19.9877, 0.00368951
14.8254, 4.43882, 8.66313e-11, 19.3595, 0.00103253
14.8799, 4.43881, 2.43383e-10, 19.414, 0.00353219
18.4392, 4.43879, 4.54488e-10, 22.9733, 0.00164506
19.1868, 4.43878, 7.90575e-10, 23.7208, 0.00262789
14.2523, 4.43876, 1.16044e-09, 18.7864, 0.00391619
16.0941, 4.43875, 1.97345e-11, 20.6282, 0.00206553
14.9801, 4.43874, 1.07271e-10, 19.5141, 0.00238347
15.9474, 4.43874, 1.84905e-10, 20.4814, 0.00337125
15.6778, 4.43873, 9.86678e-12, 20.2118, 0.00168209
13.0856, 4.43872, 7.19547e-12, 17.6196, 0.00250639
17.0561, 4.43872, 2.46337e-11, 21.5901, 0.00209591
18.3106, 4.43871, 3.81029e-12, 22.8446, 0.00806556
13.5075, 4.43871, 4.43046e-12, 18.0415, 0.00288739
14.8181, 4.4387, 1.36279e-11, 19.3521, 0.00307688
14.5271, 4.4387, 2.17489e-11, 19.0611, 0.00644935
18.5419, 4.4387, 1.55027e-12, 23.0759, 0.00534047
10.1775, 4.43869, 5.53516e-12, 14.7115, 0.000915223
16.7868, 4.43869, 1.37398e-11, 21.3208, 0.00291153
14.1563, 4.43869, 2.07335e-11, 18.6903, 0.00475633
18.3352, 4.43869, 3.11927e-11, 22.8691, 0.00336968
12.7309, 4.43869, 4.88991e-11, 17.2649, 0.00487555
16.3912, 4.43869, 4.30933e-11, 20.9252, 0.00628511
12.9972, 4.43868, 5.53998e-11, 17.5312, 0.0013682
17.4559, 4.43868, 4.61909e-11, 21.9898, 0.00193927
15.9682, 4.43868, 7.26449e-11, 20.5022, 0.00251542
16.2539, 4.43868, 1.27678e-13, 20.7878, 0.00175013
19.0088, 4.43868, 1.15183e-13, 23.5428, 0.00254635
15.6328, 4.43868, 8.0064e-14, 20.1667, 0.00469379
14.0874, 4.43868, 5.8438e-14, 18.6214, 0.00362488
12.1193, 4.43868, 2.27869e-13, 16.6533, 0.00165288
21.1148, 4.43868, 5.11147e-13, 25.6488, 0.00495278
15.0011, 4.43868, 5.59191e-13, 19.5351, 0.00226716
14.6945, 4.43868, 8.97726e-13, 19.2285, 0.00469182
12.4016, 4.43868, 1.14952e-12, 16.9355, 0.00357762
15.9983, 4.43868, 1.39253e-12, 20.5323, 0.00212884
12.1898, 4.43868, 1.45266e-12, 16.7238, 0.00220707
13.2566, 4.43868, 2.04148e-12, 17.7906, 0.00576365
16.6656, 4.43868, 5.70774e-15, 21.1996, 0.00346178
19.1753, 4.43868, 2.2312e-14, 23.7092, 0.00206524
11.7659, 4.43868, 3.18856e-14, 16.2999, 0.00325556
13.4721, 4.43868, 6.02323e-14, 18.006, 0.00271546
14.9298, 4.43868, 1.4176e-13, 19.4638, 0.00271161
20.0463, 4.43868, 1.35917e-15, 24.5803, 0.000741312
15.1024, 4.43868, 1.24593e-15, 19.6363, 0.00368781
20.615, 4.43868, 4.74512e-15, 25.149, 0.00261202
15.0021, 4.43868, 1.07595e-14, 19.5361, 0.00200159
16.9716, 4.43868, 1.51032e-14, 21.5055, 0.00253049
21.6749, 4.43868, 3.78078e-16, 26.2089, 0.0024155
16.1112, 4.43868, 3.08484e-16, 20.6451, 0.00558041
12.1982, 4.43868, 2.90705e-16, 16.7321, 0.00247887
20.021, 4.43868, 1.16963e-15, 24.555, 0.000786859
12.2752, 4.43868, 1.78419e-15, 16.8092, 0.00419777
22.0575, 4.43868, 2.90857e-15, 26.5914, 0.0039946
14.3278, 4.43868, 4.19706e-15, 18.8618, 0.000990066
17.7473, 4.43868, 9.18189e-17, 22.2813, 0.00141116
14.802, 4.43868, 2.72345e-16, 19.336, 0.00296016
15.2525, 4.43868, 4.61279e-17, 19.7864, 0.00312532
15.472, 4.43868, 1.98649e-16, 20.006, 0.00514779
13.6651, 4.43868, 2.68853e-17, 18.1991, 0.00386527
18.049, 4.43868, 1.63213e-16, 22.583, 0.00276833
14.9287, 4.43868, 2.12354e-16, 19.4627, 0.00224368
19.4489, 4.43868, 3.92252e-16, 23.9828, 0.00500608
16.3861, 4.43868, 1.20375e-17, 20.9201, 0.00358122
15.7736, 4.43868, 3.47367e-17, 20.3075, 0.00296035
16.0938, 4.43868, 6.70826e-17, 20.6278, 0.00227515
15.7027, 4.43868, 5.96087e-18, 20.2367, 0.00192889
14.103, 4.43868, 3.96868e-18, 18.637, 0.00276304
12.8912, 4.43868, 3.3712e-18, 17.4252, 0.00226333
13.597, 4.43868, 1.97053e-18, 18.1309, 0.00582563
14.6593, 4.43868, 2.56419e-18, 19.1933, 0.00366476
12.7792, 4.43868, 6.27646e-18, 17.3131, 0.00301651
17.6399, 4.43868, 1.20641e-17, 22.1738, 0.00200108
19.6041, 4.43868, 6.01643e-19, 24.1381, 0.00434585
16.965, 4.43868, 2.26076e-18, 21.499, 0.00417013
13.5567, 4.43868, 5.13141e-18, 18.0906, 0.00250901
16.2487, 4.43868, 5.55205e-19, 20.7827, 0.00110911
18.2008, 4.43868, 1.25026e-18, 22.7347, 0.00369109
17.733, 4.43868, 2.65813e-18, 22.2669, 0.00338926
13.2591, 4.43868, 4.32446e-18, 17.793, 0.00291264
17.3199, 4.43868, 1.41283e-19, 21.8539, 0.00351538
17.6908, 4.43868, 1.08983e-19, 22.2248, 0.00226988
15.3672, 4.43868, 8.571e-20, 19.9011, 0.00684194
15.8554, 4.43868, 3.37045e-19, 20.3894, 0.00223587
15.4691, 4.43868, 4.87687e-19, 20.0031, 0.00397706
17.6966, 4.43868, 8.44612e-19, 22.2306, 0.00257733
16.9839, 4.43868, 1.23466e-18, 21.5178, 0.00138092
17.777, 4.43868, 1.62419e-18, 22.3109, 0.00177856
14.3273, 4.43868, 2.49892e-18, 18.8612, 0.00193368
13.2098, 4.43868, 1.46247e-20, 17.7437, 0.000784537
12.2685, 4.43868, 1.00114e-20, 16.8024, 0.00126708
16.4468, 4.43868, 4.23628e-20, 20.9807, 0.0018229
15.9953, 4.43868, 5.61021e-21, 20.5292, 0.00109356
15.6774, 4.43868, 5.46247e-21, 20.2114, 0.00550876
15.9498, 4.43868, 4.21523e-21, 20.4838, 0.00258508
17.4004, 4.43868, 1.31649e-20, 21.9343, 0.00080637
16.6599, 4.43868, 2.72677e-20, 21.1938, 0.00411384
10.764, 4.43868, 4.542e-20, 15.298, 0.00260397
21.954, 4.43868, 5.83297e-20, 26.488, 0.00148136
13.2936, 4.43868, 7.83452e-20, 17.8275, 0.00247653
12.0794, 4.43868, 9.22867e-20, 16.6133, 0.00235266
15.3028, 4.43868, 9.04646e-22, 19.8367, 0.00353332
16.3272, 4.43868, 4.544e-22, 20.8611, 0.00471992
16.2288, 4.43868, 2.20379e-21, 20.7627, 0.00353138
14.4679, 4.43868, 2.55418e-21, 19.0019, 0.00288474
11.448, 4.43868, 5.83402e-21, 15.982, 0.00202607
14.2035, 4.43868, 1.6913e-22, 18.7375, 0.00190811
11.4118, 4.43868, 1.49974e-22, 15.9458, 0.00272271
13.9294, 4.43868, 1.05467e-22, 18.4634, 0.00577751
17.8142, 4.43868, 7.43801e-23, 22.3482, 0.00431403
13.2212, 4.43868, 1.98951e-22, 17.7551, 0.0035139
16.3003, 4.43868, 7.31586e-22, 20.8342, 0.00189815
15.5384, 4.43868, 3.69332e-23, 20.0723, 0.00256854
15.8971, 4.43868, 1.32535e-22, 20.4311, 0.00197617
16.705, 4.43868, 2.63314e-23, 21.239, 0.0020636
11.0894, 4.43868, 2.1774e-23, 15.6233, 0.00380906
11.2945, 4.43868, 1.22276e-23, 15.8284, 0.00487162
17.4379, 4.43868, 5.35248e-23, 21.9718, 0.00153607
15.1193, 4.43868, 1.09525e-22, 19.6532, 0.00154063
16.9972, 4.43868, 1.77596e-22, 21.5311, 0.00472898
10.3606, 4.43868, 2.05738e-24, 14.8945, 0.00538935
15.6127, 4.43868, 1.22242e-23, 20.1466, 0.00416556
18.8422, 4.43868, 3.03195e-24, 23.3762, 0.00354186
15.4095, 4.43868, 1.06302e-23, 19.9435, 0.00550692
11.3898, 4.43868, 2.22229e-24, 15.9237, 0.00251528
16.0243, 4.43868, 1.16483e-23, 20.5583, 0.00230371
18.1232, 4.43868, 2.41539e-23, 22.6571, 0.00254619
12.7502, 4.43868, 1.46888e-24, 17.2842, 0.00934993
17.0548, 4.43868, 3.62508e-26, 21.5887, 0.00461087
14.6806, 4.43868, 8.04953e-26, 19.2145, 0.00368659
17.2793, 4.43868, 4.12575e-25, 21.8132, 0.00137263
15.374, 4.43868, 1.75004e-26, 19.908, 0.00262596
16.3277, 4.43868, 6.48699e-26, 20.8617, 0.00393151
16.6679, 4.43868, 1.35924e-25, 21.2019, 0.00337458
12.5103, 4.43868, 1.81748e-25, 17.0443, 0.00625596
15.7161, 4.43868, 1.06581e-26, 20.2501, 0.00451489
15.9095, 4.43868, 2.33229e-26, 20.4435, 0.00451075
14.4754, 4.43868, 5.06591e-26, 19.0093, 0.00424066
16.5847, 4.43868, 7.00674e-27, 21.1186, 0.00433138
19.4429, 4.43868, 6.01988e-27, 23.9769, 0.00417712
13.8012, 4.43868, 3.88167e-27, 18.3351, 0.00306088
12.5528, 4.43868, 1.64477e-27, 17.0867, 0.00329739
15.602, 4.43868, 5.49355e-27, 20.1359, 0.00139242
14.5323, 4.43868, 7.23701e-28, 19.0662, 0.00619576
15.649, 4.43868, 1.51319e-27, 20.183, 0.00281486
17.501, 4.43868, 1.61188e-27, 22.0349, 0.00174807
19.122, 4.43868, 1.20069e-26, 23.656, 0.00261393
18.2459, 4.43868, 4.34221e-27, 22.7798, 0.00301647
11.525, 4.43868, 1.97373e-28, 16.059, 0.00177109
16.33, 4.43868, 5.26328e-28, 20.8639, 0.00488692
13.4881, 4.43868, 3.22376e-27, 18.0221, 0.00475728
16.3637, 4.43868, 1.21713e-27, 20.8976, 0.00143745
13.0781, 4.43868, 6.5791e-29, 17.6121, 0.00751181
14.8852, 4.43868, 3.28955e-29, 19.4192, 0.00524176
17.4839, 4.43868, 4.60537e-28, 22.0179, 0.00272394
14.8023, 4.43868, 2.96059e-28, 19.3362, 0.00340932
17.6438, 4.43868, 9.86865e-28, 22.1777, 0.00152745
14.195, 4.43868, 0, 18.7289, 0.00107991
12.6758, 4.43868, 0, 17.2097, 0.00202751
17.5578, 4.43868, 0, 22.0917, 0.00200398
18.1211, 4.43868, 3.28955e-29, 22.655, 0.00476555
12.8978, 4.43868, 0, 17.4317, 0.0017466
12.6793, 4.43868, 0, 17.2132, 0.00366985
16.0823, 4.43868, 0, 20.6163, 0.00206746
15.8032, 4.43868, 0, 20.3372, 0.00511407
14.2979, 4.43868, 3.28955e-29, 18.8319, 0.00168723
21.7199, 4.43868, 6.5791e-29, 26.2539, 0.00673244
13.1507, 4.43868, 0, 17.6846, 0.0043581
14.5841, 4.43868, 0, 19.1181, 0.00264642
13.2673, 4.43868, 0, 17.8013, 0.00110447
15.4723, 4.43868, 0, 20.0062, 0.00842599
11.2516, 4.43868, 0, 15.7855, 0.00142391
14.6736, 4.43868, 0, 19.2075, 0.00265073
15.9047, 4.43868, 0, 20.4387, 0.00297979
17.08, 4.43868, 0, 21.6139, 0.00315827
18.8882, 4.43868, 0, 23.4222, 0.00294933
14.9549, 4.43868, 0, 19.4888, 0.00152854
12.4826, 4.43868, 0, 17.0166, 0.00522919
22.9426, 4.43868, 0, 27.4766, 0.00123094
15.4062, 4.43868, 0, 19.9402, 0.00201704
17.4991, 4.43868, 0, 22.033, 0.00338179
13.3539, 4.43868, 0, 17.8878, 0.0088502
16.6169, 4.43868, 0, 21.1508, 0.00480643
17.3237, 4.43868, 0, 21.8577, 0.00387811
16.7316, 4.43868, 0, 21.2655, 0.00238432
16.5844, 4.43868, 0, 21.1184, 0.00181328
19.5467, 4.43868, 0, 24.0807, 0.0063064
27.0558, 4.43868, 0, 31.5897, 0.000918142
17.8269, 4.43868, 0, 22.3609, 0.00203705
13.9441, 4.43868, 0, 18.478, 0.00129211
16.7562, 4.43868, 0, 21.2901, 0.00473899
15.7391, 4.43868, 0, 20.273, 0.00465513
16.5798, 4.43868, 0, 21.1137, 0.00434394
13.8546, 4.43868, 0, 18.3886, 0.00379314
15.4769, 4.43868, 0, 20.0109, 0.00433171
13.0407, 4.43868, 0, 17.5747, 0.0022186
15.4884, 4.43868, 0, 20.0223, 0.00466818
20.2569, 4.43868, 0, 24.7908, 0.005298
16.0074, 4.43868, 0, 20.5413, 0.00352753
17.3157, 4.43868, 0, 21.8496, 0.00192884
18.4396, 4.43868, 0, 22.9736, 0.00290483
16.1133, 4.43868, 0, 20.6472, 0.00474611
14.0475, 4.43868, 0, 18.5814, 0.000937405
17.1105, 4.43868, 0, 21.6444, 0.00253079
16.151, 4.43868, 0, 20.685, 0.00577971
12.1152, 4.43868, 0, 16.6491, 0.000953625
14.5327, 4.43868, 0, 19.0666, 0.00674921
17.2971, 4.43868, 0, 21.8311, 0.0031488
17.2751, 4.43868, 0, 21.8091, 0.00439509
13.1062, 4.43868, 0, 17.6401, 0.00375677
18.4732, 4.43868, 0, 23.0072, 0.0037253
14.419, 4.43868, 0, 18.9529, 0.00207181
14.8354, 4.43868, 0, 19.3693, 0.003504
15.7857, 4.43868, 0, 20.3197, 0.00212323
17.9338, 4.43868, 0, 22.4678, 0.00358084
15.5595, 4.43868, 0, 20.0935, 0.00456285
17.0947, 4.43868, 0, 21.6287, 0.00153902
13.3642, 4.43868, 0, 17.8981, 0.00720598
