Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1374.81, 17.6872, 2097.92, 895018, 5.45255
1386.06, 17.9066, 2262.6, 894878, 6.56302
1390.06, 18.0465, 2463.21, 894842, 6.72384
1382.9, 18.1444, 2574.55, 894713, 7.92349
1384.51, 18.2667, 2729.91, 894517, 7.7974
1378.26, 18.3557, 2812.34, 894385, 8.90978
1377.4, 18.4562, 2790.69, 894019, 8.30623
1372.95, 18.5434, 2762.33, 893749, 8.97802
1368.7, 18.619, 2267.22, 892953, 7.84003
1366.71, 18.7101, 2322.09, 892770, 8.24124
1392.83, 18.957, 2102.86, 892242, 6.73285
1382.14, 19.017, 1932.95, 891930, 6.50062
1379.36, 19.1271, 2096.61, 891758, 7.25686
1374.13, 19.2012, 1935.64, 891360, 6.70223
1371.61, 19.2981, 2054.25, 891225, 7.24106
1367.57, 19.3944, 2296.76, 891084, 9.06899
1379.7, 19.597, 2511.45, 890951, 9.23381
1381.56, 19.7305, 2730.4, 890881, 11.0595
1383.18, 19.8515, 2707.32, 890605, 10.6363
1381.38, 19.9364, 2082.44, 889939, 8.06382
1379.78, 20.0337, 1956.52, 889521, 7.27352
1379.7, 20.1492, 2078.23, 889194, 7.91952
1390.13, 20.3255, 2045.45, 888960, 6.84536
1398.38, 20.5189, 2343.91, 888948, 9.42722
1399.79, 20.6648, 2694.85, 888936, 11.0672
1399.43, 20.7805, 2503.54, 888420, 10.6132
1402.29, 20.9253, 2850.36, 888324, 12.0619
1407.04, 21.0581, 2826.49, 888149, 11.0954
1414.46, 21.1599, 2606.77, 887712, 5.94966
1401.25, 21.2348, 2396.58, 887330, 7.80752
1391.05, 21.3077, 2257.91, 886893, 8.602
1386.3, 21.4138, 2570.33, 886819, 11.0754
1387.02, 21.5272, 2754.59, 886580, 11.8617
1388.97, 21.6283, 2359.69, 885967, 10.0906
1384.93, 21.699, 1983.69, 885458, 6.81752
1384.7, 21.7906, 1866.06, 885240, 5.72427
1384.16, 21.8986, 1940.99, 885019, 5.60934
1384.28, 22.0106, 2050.98, 884770, 6.31172
1380.35, 22.1134, 2455.94, 884641, 8.20811
1377.1, 22.1967, 2413.08, 884400, 8.77285
1374.79, 22.2817, 2135.97, 884070, 7.48657
1375.31, 22.392, 2159.65, 883821, 7.58261
1378.26, 22.5419, 2558.37, 883774, 8.87214
1384.71, 22.69, 2425.33, 883299, 8.46704
1388.97, 22.8398, 2597.04, 882972, 9.4765
1391.18, 22.9607, 2333.19, 882589, 8.45863
1391.61, 23.0902, 2473.05, 882538, 8.91701
1392.29, 23.2029, 2206.13, 882040, 7.54961
1393.26, 23.3319, 2294.29, 881623, 7.65912
1396.67, 23.4762, 2563.52, 881437, 8.96362
1402.11, 23.6188, 2608.22, 881300, 8.51153
1406.95, 23.7739, 2835.61, 881253, 9.42043
1400.4, 23.8724, 2527.7, 880554, 8.41543
1397.6, 23.9944, 2619.86, 880366, 8.86222
1396.1, 24.0855, 2240.9, 880063, 5.05982
1391.02, 24.2111, 2332.65, 879812, 6.84462
1402.5, 24.3651, 2496.67, 879529, 4.2576
1397.15, 24.4675, 2632.07, 879398, 5.5193
1391.06, 24.5717, 2791.75, 879357, 6.24165
1389.59, 24.6671, 2449.84, 878845, 5.73824
1397.59, 24.8299, 2523.61, 878440, 5.90035
1410.38, 25.056, 2658.27, 878263, 7.23802
1419.71, 25.171, 2838.31, 878219, 3.20852
1398.72, 25.2433, 2542.49, 877806, 3.91538
1396.97, 25.3394, 2564.55, 877593, 3.59156
1398.1, 25.5009, 2552.75, 877166, 4.22553
1399.18, 25.6217, 2313.36, 876630, 4.06638
1428.58, 25.8656, 2383.5, 876463, 3.64173
1414.87, 25.9888, 2474.24, 876223, 3.95903
1414.75, 26.1231, 2339.29, 875972, 4.04116
1409.72, 26.2496, 2433.87, 875740, 4.32376
1398.54, 26.3323, 2766.35, 875660, 5.10583
1389.06, 26.405, 2796.9, 875456, 5.40577
1381.93, 26.4617, 2405.8, 874899, 4.93855
1375.3, 26.536, 2456.03, 874462, 5.03075
1372.08, 26.6348, 2739.37, 874461, 5.67539
1370.67, 26.7447, 2682.64, 874112, 5.58382
1371.76, 26.8509, 2347.74, 873682, 5.13264
1374.41, 26.936, 2398.23, 873639, 3.22174
1374.4, 27.0717, 2551.97, 873346, 4.13975
1383.85, 27.1743, 2626, 873311, 3.53363
1391.59, 27.2793, 2663.2, 873209, 3.27423
1402.27, 27.5663, 2991.9, 872973, 4.00719
1403.96, 27.7362, 2839.25, 872535, 4.48978
1401.43, 27.8595, 3207.11, 872479, 4.49313
1388.66, 27.9126, 2581.44, 871755, 4.69204
1381.47, 27.9851, 2401.69, 871323, 4.42418
1375.97, 28.0673, 2359.98, 871004, 4.60334
1376.01, 28.1793, 2341.57, 870697, 4.30379
1378.1, 28.3098, 2459.89, 870541, 4.64532
1382.12, 28.4484, 2697.11, 870457, 4.37627
1375.64, 28.5385, 2725.57, 870354, 5.67595
1372.31, 28.5665, 2787.09, 870230, 3.28792
1366.34, 28.7014, 2884.82, 869963, 4.17908
1375.81, 28.8967, 3042.41, 869785, 5.34422
1435.57, 29.3285, 2857.19, 869314, 3.49081
1387.42, 29.3385, 3124.05, 869310, 4.38844
1389.56, 29.4725, 3333.41, 869129, 4.75627
1380.22, 29.5686, 3404.86, 868898, 5.68583
1381.2, 29.7104, 3506.2, 868619, 6.15422
1376.19, 29.7956, 3301.86, 868181, 5.70842
1369.67, 29.8742, 2929.02, 867664, 5.94654
1369.39, 29.9895, 2869.93, 867308, 5.41119
1371.71, 30.1367, 2798.47, 866690, 5.51748
1367.68, 30.2444, 2709.49, 866391, 6.1053
1364.49, 30.337, 2630.3, 866003, 5.91405
1368.67, 30.4555, 2634.82, 865772, 3.99068
1369.82, 30.5995, 2821.85, 865675, 5.38652
1377.17, 30.6978, 2744.85, 865477, 3.64516
1379.86, 30.8747, 2656.04, 865086, 3.89449
1376.84, 31.0216, 2531.64, 864735, 4.49198
1371.61, 31.136, 2648.81, 864412, 4.80381
1365.41, 31.2464, 2694.97, 864173, 5.7445
1358.43, 31.3244, 2741.89, 863876, 6.09795
1358.72, 31.4428, 2530.77, 863621, 5.6571
1358, 31.5742, 2726.53, 863412, 6.02889
1357, 31.7153, 3091.28, 863250, 7.14906
1351.78, 31.8034, 2988.93, 862889, 7.12398
1348.38, 31.8844, 2491.45, 862197, 5.9026
1346.15, 31.9864, 2567.82, 861986, 6.15852
1346.73, 32, 2543.44, 861936, 5.47099
1350.37, 32.0951, 2464.55, 861799, 3.3529
1350.42, 32.1122, 2498.5, 861779, 3.00284
1356.06, 32.3552, 2764.24, 861754, 4.37767
1374.14, 32.5234, 2868.62, 861662, 3.52675
1360.99, 32.7002, 3178.11, 861356, 4.80449
1352.88, 32.7636, 3012.66, 860931, 3.90758
1342.8, 32.8722, 2927.14, 860549, 4.89606
1336.79, 32.9552, 2698.89, 860174, 5.26711
1336.92, 33.0698, 2755.09, 859973, 3.36073
1335.19, 33.2072, 2754.14, 859658, 4.34992
1355.49, 33.4281, 2753.11, 859473, 3.33229
1349.06, 33.5727, 2845.41, 859183, 3.88094
1353.5, 33.7383, 2577, 858698, 4.11186
1362.35, 33.8315, 2650.01, 858672, 3.45261
1357.61, 33.9708, 2873.95, 858533, 3.96226
1362.71, 34.131, 3208.86, 858414, 3.91702
1389.89, 34.5137, 3535.91, 858282, 4.99862
1371.81, 34.5896, 3645.45, 858148, 6.18172
1376.34, 34.8119, 3485.56, 857646, 6.69845
1369.5, 34.9087, 2937.03, 856851, 6.29834
1368.3, 35.0699, 3052.56, 856648, 6.85198
1362.68, 35.1679, 2823.46, 856181, 6.56829
1359.68, 35.274, 2551.23, 855713, 5.23882
1350.06, 35.369, 2575.09, 855600, 6.1931
1345.28, 35.4766, 2490.81, 855217, 6.2394
1339.39, 35.5831, 2694.15, 855125, 7.24612
1343.53, 35.7495, 2693.78, 854811, 7.02979
1339.62, 35.8775, 2715.46, 854558, 7.74519
1334.72, 35.971, 2637.25, 854195, 7.20154
1330.04, 36.0812, 2717.1, 854117, 7.8096
1326.43, 36.1719, 2526.59, 853644, 6.84536
1324.49, 36.2927, 2560.97, 853441, 7.05806
1323.71, 36.4012, 2408.57, 853026, 5.97722
1323.6, 36.5307, 2458.55, 852838, 6.07202
1326.59, 36.6547, 2734.74, 852808, 5.33487
1323.76, 36.7566, 2488.15, 852427, 5.21879
1320.83, 36.8651, 2529.85, 852117, 5.50184
1316.58, 36.9835, 2626.67, 851963, 6.56184
1313.15, 37.0773, 2594.14, 851638, 6.6555
1312.44, 37.1859, 2335.08, 851321, 5.60957
1311.69, 37.3283, 2925.97, 851304, 7.54586
1311.49, 37.4359, 2521.18, 850678, 6.05481
1308.76, 37.53, 2484.95, 850371, 5.71513
1309.76, 37.6698, 2672.23, 850301, 6.18184
1308.19, 37.7661, 2598.1, 850210, 5.71148
1309.87, 37.9055, 2872.1, 850175, 6.40842
1319.59, 38.0558, 3251.55, 850157, 6.27309
1322.87, 38.0966, 3110.17, 850051, 4.31291
1318.19, 38.2417, 3217.8, 849849, 5.7863
1310.65, 38.3394, 2985.05, 849304, 6.82591
1306.73, 38.4485, 2722.38, 848826, 6.81455
1313.77, 38.6621, 3074.89, 848820, 7.96818
1311.34, 38.7727, 2891.11, 848500, 7.94751
1309.39, 38.8759, 2560.21, 847882, 6.45275
1306.63, 38.9874, 2457.48, 847554, 6.1758
1303.61, 39.1052, 2702.4, 847451, 6.9026
1301.54, 39.2138, 2512.16, 847020, 6.29377
1299.14, 39.3201, 2534.15, 2.53066e+06, 11.0991
1559.44, 41.8692, 13174.7, 2.52957e+06, 19.2789
1706.84, 43.2129, 12586.7, 2.52485e+06, 18.2075
2063.47, 46.2548, 19108.8, 2.52462e+06, 25.5751
2142.76, 47.6197, 17528.4, 2.51715e+06, 29.9372
2273.27, 49.1947, 14125.7, 2.50976e+06, 28.6277
2405.31, 50.7986, 15706.8, 2.50667e+06, 32.5041
2514.67, 52.2802, 13431.4, 2.50048e+06, 30.1293
2651.11, 54.0384, 15830.1, 2.49843e+06, 33.399
2746.93, 55.5235, 14037.8, 2.49298e+06, 29.4452
2851.5, 57.1225, 13605.7, 2.48883e+06, 30.7113
2955.73, 58.6718, 12224.5, 2.48415e+06, 25.6192
3007.39, 60.0639, 11563.6, 2.48024e+06, 25.66
3136.62, 62.0812, 14943.3, 2.47975e+06, 30.0272
3144.25, 63.2516, 12437.9, 2.47445e+06, 27.9181
3228.53, 65.0469, 14097.8, 2.47261e+06, 31.0553
3311.7, 66.6694, 14566.5, 2.46945e+06, 28.0429
3337.63, 68.0741, 14112, 2.46655e+06, 29.3508
3377.96, 69.7092, 16701.1, 2.46561e+06, 35.9952
3546.49, 72.3382, 18824, 2.46428e+06, 35.5741
3486.31, 73.2167, 18866.3, 2.4621e+06, 41.1226
3597.72, 75.3801, 17983.2, 2.45692e+06, 38.1041
3522.97, 76.1307, 19010.2, 2.45601e+06, 41.4904
3521.21, 77.3457, 15248.8, 2.44963e+06, 36.528
3682.21, 79.2204, 16975.6, 2.44846e+06, 25.1853
3599.05, 80.6016, 15231.1, 2.44435e+06, 30.7265
3653.17, 82.3763, 15423, 2.44182e+06, 29.9963
3643.12, 83.7008, 16203, 2.43943e+06, 34.337
3627.38, 84.5623, 14512.8, 2.43501e+06, 31.3034
3615.12, 85.6237, 15398.7, 2.43338e+06, 34.734
3607.14, 86.487, 16204.9, 2.43175e+06, 30.7238
3640.31, 87.7039, 16572.6, 2.42997e+06, 31.5983
3671.97, 89.2694, 17180.9, 2.42788e+06, 37.624
3716.87, 90.92, 16214.1, 2.4239e+06, 36.2745
3782.34, 92.8448, 13551.9, 2.4189e+06, 27.8185
3753.81, 93.7257, 14008.2, 2.41694e+06, 25.8855
3844.49, 96.193, 14234.4, 2.41483e+06, 28.4157
3875.12, 97.8024, 14979.3, 2.41251e+06, 25.3343
3779.29, 98.2036, 15000.1, 2.40929e+06, 26.1387
3765.54, 99.5531, 15303.4, 2.40768e+06, 30.9557
3814.14, 101.476, 15262.8, 2.40609e+06, 29.4186
3769.05, 102.288, 14908.2, 2.40334e+06, 33.1449
3764.63, 103.265, 14115.9, 2.39999e+06, 29.8996
3783.94, 104.698, 14699.7, 2.39874e+06, 32.2319
3856.15, 106.713, 14359.3, 2.3954e+06, 28.0283
3855.24, 107.919, 15504, 2.39342e+06, 28.9035
3813.19, 108.527, 13814.6, 2.39021e+06, 23.4794
3810.07, 109.848, 15837.4, 2.38957e+06, 32.0336
3873.42, 112.055, 17183, 2.38906e+06, 35.7278
3830.59, 112.824, 14972.6, 2.384e+06, 32.0943
3807.44, 113.757, 14407.8, 2.38066e+06, 29.3297
3791.78, 114.798, 14998.5, 2.37945e+06, 32.1875
3764.73, 115.453, 13951.9, 2.3762e+06, 27.899
3753.49, 116.428, 14119.2, 2.37452e+06, 28.8235
3789.71, 118.2, 17140.4, 2.37418e+06, 35.1999
3815.53, 119.546, 17447, 2.37166e+06, 34.4497
3797.69, 120.309, 13997.4, 2.36699e+06, 26.3192
3784.11, 121.222, 13537.4, 2.36511e+06, 24.5213
3784.78, 122.336, 14982.1, 2.36311e+06, 27.1195
3781.84, 123.217, 14085.8, 2.3595e+06, 25.1054
3802.5, 124.058, 13697.5, 2.35883e+06, 12.7765
3779.83, 125.342, 16811.7, 2.35881e+06, 19.3403
3802.87, 126.644, 15457.4, 2.35533e+06, 19.0209
