Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
4775.04, 85.0029, 17455.5, 5.66148e+06, 39.8949
4971.63, 88.6181, 19671.9, 5.66004e+06, 34.7611
4777.47, 88.201, 16270.5, 5.6529e+06, 35.7223
4794.87, 89.5417, 15175.9, 5.64853e+06, 29.1841
4762.87, 90.459, 13883.4, 5.64389e+06, 28.2512
4768.3, 91.7823, 15966, 5.64208e+06, 31.9224
4760.88, 92.8765, 14645.4, 5.63781e+06, 30.2712
4756.37, 94.0795, 18665.9, 5.63732e+06, 33.4849
4736.17, 95.2684, 21569.6, 5.6351e+06, 41.8897
4763.05, 96.7276, 20072.3, 5.6297e+06, 41.8165
4731.76, 97.3841, 16107.3, 5.62317e+06, 33.0455
4740.06, 98.6103, 15330.7, 5.61873e+06, 31.683
4751.54, 100.181, 17627.6, 5.61668e+06, 36.3922
4897.81, 102.727, 17833.8, 5.61337e+06, 33.3007
4753.57, 103.002, 17033.2, 5.60934e+06, 35.5525
4748.15, 104.138, 15441, 5.6035e+06, 29.9426
4755.38, 105.614, 15039.4, 5.60046e+06, 30.4405
4770.5, 106.819, 13827.5, 5.59599e+06, 24.8818
4757.95, 108.327, 18530.6, 5.59595e+06, 33.9937
4815.26, 110.271, 20772.5, 5.59347e+06, 37.6694
4736.52, 110.822, 15979.7, 5.58635e+06, 32.9286
4751.1, 112.326, 17628.3, 5.58471e+06, 34.4281
4761.67, 113.605, 14933.4, 5.57863e+06, 29.4513
4816.94, 115.684, 17251.2, 5.57663e+06, 29.5765
4752.67, 116.376, 18413.3, 5.57536e+06, 34.6755
4761.12, 117.621, 17675.7, 5.57164e+06, 32.7395
4793.84, 119.439, 21556.3, 5.57077e+06, 39.8138
4997.64, 122.523, 21259.3, 5.5694e+06, 26.0012
4795.02, 121.848, 18385.9, 5.56401e+06, 27.611
4817.06, 123.538, 17369.3, 5.55922e+06, 24.9092
4857.03, 125.442, 19046.7, 5.55584e+06, 26.2921
4899.44, 126.561, 21493.8, 5.55521e+06, 21.9605
4817.96, 127.451, 19689.4, 5.55039e+06, 27.8484
4814.54, 128.765, 18766.1, 5.54529e+06, 29.5262
4786.88, 129.963, 21867.4, 5.54487e+06, 36.389
4743.33, 130.548, 20303.8, 5.53945e+06, 37.0839
4785.41, 132.211, 17379.6, 5.5328e+06, 30.0762
4771.09, 133.222, 16769.1, 5.52914e+06, 30.1218
4759.03, 134.171, 19173.5, 5.52796e+06, 24.2104
4757.93, 135.721, 21039.5, 5.52643e+06, 32.3658
4835.98, 137.729, 24584.9, 5.52565e+06, 35.5654
4776.07, 138.422, 23687.3, 1.64194e+07, 54.0568
9856.99, 193.677, 218936, 1.63906e+07, 148.449
8625.27, 204.608, 180700, 1.63061e+07, 151.193
9324.97, 225.781, 201936, 1.62607e+07, 184.513
10508, 254.565, 220423, 1.62164e+07, 185.846
10554.4, 262.337, 137674, 1.60948e+07, 142.741
10208.9, 271.557, 105860, 1.60213e+07, 134.095
10635.1, 291.225, 128839, 1.59912e+07, 150.984
10688.7, 301.252, 103017, 1.59281e+07, 135.155
11134.5, 321.976, 120437, 1.58968e+07, 145.433
11496.8, 338.811, 104811, 1.58472e+07, 124.707
11433.2, 351.142, 107354, 1.58102e+07, 128.392
11677.1, 363.575, 93576.5, 1.5768e+07, 104.699
12013.5, 385.525, 135977, 1.57612e+07, 145.329
11742, 398.175, 142216, 1.57397e+07, 164.481
11806.2, 411.983, 125765, 1.56815e+07, 147.476
12003.1, 430.513, 134253, 1.56557e+07, 158.138
11881.5, 438.299, 109612, 1.56028e+07, 134.452
12167.7, 458.145, 120865, 1.55772e+07, 137.738
12141.8, 468.783, 144558, 1.55679e+07, 165.055
12315.1, 486.759, 138374, 1.55295e+07, 157.385
12034, 492.597, 152752, 1.5519e+07, 180.086
12459.5, 514.868, 151343, 1.54753e+07, 162.04
12298.3, 523.23, 150502, 1.54511e+07, 172.75
12157.5, 532.021, 117066, 1.53883e+07, 145.66
12626.5, 555.024, 140781, 1.53818e+07, 151.365
12443, 564.062, 109723, 1.53165e+07, 122.75
12535.3, 576.577, 112063, 1.52871e+07, 119.418
12524.3, 590.146, 127257, 1.52817e+07, 138.041
13050.2, 611.511, 126064, 1.52431e+07, 82.9385
13235.9, 623.856, 117579, 1.52134e+07, 90.0686
12516.7, 625.909, 127318, 1.51986e+07, 111.788
12449.1, 637.751, 120617, 1.51573e+07, 115.559
12934.2, 660.155, 118851, 1.5123e+07, 94.5048
12623.1, 664.982, 141954, 1.51226e+07, 129.148
12595.7, 671.356, 156350, 1.51069e+07, 143.749
12518.9, 682.053, 123543, 1.50455e+07, 127.794
12799, 701.813, 148111, 1.50334e+07, 137.171
12532.4, 703.466, 113186, 1.49795e+07, 117.327
12638.2, 720.344, 137474, 1.49736e+07, 120.925
12534.7, 726.581, 156328, 1.49629e+07, 145.159
12636.3, 744.048, 153692, 1.49317e+07, 138.833
12758.2, 751.019, 120161, 1.48791e+07, 104.872
12864, 764.757, 123738, 1.48508e+07, 98.641
13857.1, 782.58, 128563, 1.48403e+07, 74.5586
12695.2, 780.304, 130847, 1.4808e+07, 91.6158
12820.6, 790.336, 128565, 1.47829e+07, 92.02
12444.5, 793.533, 128559, 1.47519e+07, 106.904
12852.4, 814.021, 130657, 1.47244e+07, 102.771
12714.2, 826.169, 137296, 1.4704e+07, 113.353
12496, 827.254, 98318.5, 1.46424e+07, 84.4191
12502, 842.691, 130525, 1.46419e+07, 110.264
12508.2, 849.162, 134686, 1.46234e+07, 118.4
12869.2, 862.496, 128201, 1.4593e+07, 101.103
12479.1, 866.6, 124749, 1.4561e+07, 101.916
12346.2, 870.958, 141025, 1.45542e+07, 120.866
12569.4, 874.13, 134227, 1.45348e+07, 115.263
12323.3, 882.911, 146747, 1.45132e+07, 129.621
12405.3, 889.494, 134295, 1.44804e+07, 116.295
12276, 894.293, 140408, 1.44585e+07, 125.448
13162.9, 915.459, 144167, 1.44364e+07, 108.528
12487.9, 924.002, 129533, 1.44013e+07, 109.147
12476.2, 934.971, 157082, 1.43991e+07, 129.364
12513.8, 944.709, 148687, 1.43561e+07, 124.208
13072.4, 956.091, 123874, 1.43194e+07, 60.1289
12415.2, 953.882, 115661, 1.42908e+07, 74.5316
12430.1, 961.689, 144280, 1.42767e+07, 104.512
12068.8, 962.403, 144195, 1.4252e+07, 124.163
12401.5, 980.696, 144500, 1.42218e+07, 121.48
12028.7, 978.928, 159837, 1.42179e+07, 139.626
12116.3, 989.491, 140491, 1.41669e+07, 129.852
12427.3, 1004.46, 127785, 1.41304e+07, 95.3634
12107.7, 1005.56, 140649, 1.41208e+07, 121.599
12318, 1020.95, 148972, 1.40992e+07, 126.995
12434, 1033.12, 124582, 1.40553e+07, 104.103
12301.7, 1040.94, 119986, 1.40238e+07, 103.522
12561.9, 1053.47, 114169, 1.39964e+07, 83.5636
12209.1, 1051.39, 105099, 1.39669e+07, 79.7829
12243.5, 1058.27, 109913, 1.39487e+07, 89.0232
12519.7, 1075.1, 109168, 1.39182e+07, 79.338
12279.5, 1076.53, 105077, 1.39063e+07, 85.0575
12490.8, 1084.24, 107244, 1.38811e+07, 73.2179
12669.5, 1101.79, 143229, 1.38792e+07, 103.394
12852.4, 1112.59, 131794, 1.38472e+07, 84.2449
12457.9, 1114.56, 114922, 1.38184e+07, 79.2587
12429.5, 1122.36, 117250, 1.37874e+07, 86.84
12346.6, 1128.57, 103949, 1.37585e+07, 76.6817
12414.3, 1137.15, 108484, 1.37361e+07, 79.7722
12409.7, 1142.37, 126946, 1.37307e+07, 95.9475
12545, 1156.08, 125309, 1.37035e+07, 94.2274
12311, 1155.22, 138725, 1.36985e+07, 108.231
12629.3, 1165.93, 139431, 1.36793e+07, 100.065
12271, 1166.34, 141332, 1.36579e+07, 107.81
12248.9, 1170.37, 121301, 1.36209e+07, 95.6105
12542.7, 1186.26, 145985, 1.36096e+07, 100.55
12476.8, 1189.3, 162078, 1.36081e+07, 120.634
12465.8, 1197.94, 151841, 1.35722e+07, 116.146
12408, 1203.28, 117558, 1.35182e+07, 88.5432
12265.3, 1204.33, 106545, 1.34918e+07, 81.7949
12283.9, 1210.89, 117465, 1.34807e+07, 90.6309
12471.8, 1223.06, 112560, 3.9481e+07, 134.279
41954.9, 2411.79, 2.09387e+06, 3.89147e+07, 378.63
128806, 2092.48, 855624, 3.85209e+07, 472.205
33060.7, 2160.16, 915492, 3.84959e+07, 258.304
24682.2, 2090.27, 279041, 3.75063e+07, 109.228
31997.5, 2572.69, 827695, 3.73214e+07, 144.042
33090.8, 2672.48, 812387, 3.71942e+07, 161.63
34820.1, 2799.29, 901163, 3.70577e+07, 176.868
45374.7, 2886.11, 735658, 3.66404e+07, 172.705
34310.2, 3233.62, 1.03568e+06, 3.66263e+07, 146.269
36922, 3347.45, 1.17091e+06, 3.64917e+07, 174.022
33766, 3350.69, 806829, 3.58907e+07, 141.743
31872.6, 3460.35, 684332, 3.55281e+07, 134.622
30318.2, 3545.96, 572688, 3.53076e+07, 139.591
30219.8, 3701.71, 611257, 3.50397e+07, 151.879
31494, 3754.66, 656907, 3.4943e+07, 186.279
27140.2, 3717.47, 561160, 3.46889e+07, 194.533
29966.7, 3918.54, 622850, 3.44659e+07, 177.674
30182.2, 3937.78, 584678, 3.42311e+07, 192.027
30413, 3980.73, 579883, 3.41324e+07, 96.237
118464, 4017.75, 556291, 3.40136e+07, 320.627
30827.6, 4148.24, 599834, 3.40041e+07, 103.535
27807.3, 4148.68, 410670, 3.36589e+07, 79.3706
32863.8, 4579.75, 854602, 3.36459e+07, 130.626
30258.4, 4449.49, 690049, 3.35105e+07, 93.3485
30315, 4477.56, 738677, 3.33834e+07, 100.813
28658.3, 4452.3, 531872, 3.31132e+07, 91.3468
29503.1, 4571.62, 641363, 3.29303e+07, 113.086
30147.6, 4587.76, 630645, 3.27903e+07, 119.082
30295.3, 4602.64, 671593, 3.26639e+07, 141.627
28930.7, 4631.29, 559738, 3.23999e+07, 113.476
31606.1, 4713.9, 649562, 3.22909e+07, 131.86
122335, 4753.52, 581981, 3.22284e+07, 378.13
49176.6, 4817.99, 612012, 3.2197e+07, 153.08
40205.1, 4847.55, 517876, 3.20393e+07, 103.135
42916, 4930.43, 635069, 3.20085e+07, 110.969
33309.9, 5141.7, 651584, 3.19615e+07, 86.0441
41290.5, 5082.53, 700176, 3.17372e+07, 100.726
158018, 5049.84, 516347, 3.17124e+07, 487.741
34197.7, 5098.69, 650473, 3.169e+07, 86.0203
28354.6, 4992.05, 433520, 3.14501e+07, 69.2458
32763.5, 5097.05, 628578, 3.14216e+07, 94.5948
45876.2, 4997.19, 515234, 3.12355e+07, 124.914
32410.2, 5114.3, 568440, 3.119e+07, 89.1315
32172.6, 5173.35, 667151, 3.10234e+07, 105.889
32283.7, 5230.55, 726588, 3.09723e+07, 114.024
29404.5, 5147.59, 575627, 3.06854e+07, 110.278
28262.5, 5220.61, 640012, 3.04039e+07, 113.152
26788.3, 5175.29, 475804, 3.02547e+07, 102.003
26000, 5112.91, 516256, 3.01261e+07, 128.965
24496.3, 5073.23, 340455, 2.98837e+07, 63.8832
31525.5, 5478.23, 836647, 2.97568e+07, 135.496
25174, 5076.06, 433520, 2.96701e+07, 106.687
34209.2, 5247.67, 773139, 2.94995e+07, 169.92
25406.9, 5203.39, 497597, 2.93041e+07, 95.1816
94522.9, 5411.48, 738279, 2.92191e+07, 265.732
31704.2, 5454.81, 741841, 2.91494e+07, 148.398
27219, 5425.51, 670418, 2.90392e+07, 82.3206
28292.4, 5403.78, 720337, 2.89083e+07, 92.32
28522, 5402.44, 652327, 2.86394e+07, 86.9073
26136.7, 5339.26, 535542, 2.85027e+07, 86.705
38438.3, 5430.22, 634219, 2.83808e+07, 109.263
57562.7, 5454.19, 534808, 2.82951e+07, 121.897
35607.7, 5650.36, 572391, 2.82587e+07, 79.4222
42313.9, 5501.32, 624888, 2.81392e+07, 84.4431
37524.9, 5452.42, 636632, 2.80507e+07, 82.9315
37130, 5447.51, 510978, 2.78582e+07, 78.6902
26314.7, 5443.06, 401235, 2.76459e+07, 68.504
28758.1, 5536.2, 542090, 2.74459e+07, 94.149
26957, 5359.97, 483969, 2.73496e+07, 101.672
27643.2, 5344.48, 566549, 2.7182e+07, 127.21
34211.8, 5306.95, 608439, 2.71562e+07, 149.317
32631.6, 5535.88, 667479, 2.70097e+07, 116.956
76320.3, 5430.43, 636599, 2.69856e+07, 195.589
34390.7, 5539.9, 620803, 2.69737e+07, 121.19
92162.7, 5549.01, 1.03906e+06, 2.68844e+07, 281.083
40947.5, 5598.22, 968578, 2.67721e+07, 165.564
