Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1409.03, 22.7369, 2462.47, 881618, 8.81676
1411.66, 22.8619, 2198.99, 881227, 7.46979
1411.98, 22.9736, 2204.25, 880945, 7.51372
1415.85, 23.115, 2282.85, 880650, 7.5443
1418.76, 23.2516, 2558.98, 880620, 8.87603
1427.14, 23.3922, 2348.59, 880302, 5.76471
1432.64, 23.5346, 2462.58, 880113, 6.5109
1439.02, 23.7039, 2398.17, 879758, 6.19109
1445.95, 23.8446, 2773.3, 879636, 6.60145
1423.09, 23.8928, 2671.71, 879455, 7.87216
1414.6, 23.9684, 2686.51, 879266, 7.95061
1408.52, 24.0425, 2395.95, 878739, 6.5382
1404.29, 24.1276, 2282.41, 878170, 6.18441
1411.47, 24.3059, 2441.86, 878023, 6.66944
1424.9, 24.497, 2479.18, 877768, 6.02454
1430, 24.6649, 2506.67, 877634, 6.53267
1435.16, 24.789, 2333.54, 877240, 4.33967
1439.72, 24.942, 2374.03, 876965, 4.42923
1437.84, 25.0674, 2432.4, 876714, 5.01379
1436.83, 25.1928, 2435.68, 876422, 4.80541
1421.66, 25.2433, 2316.1, 876208, 5.07809
1413.96, 25.3213, 2198.85, 875889, 4.69367
1413.09, 25.4679, 2809.3, 875843, 6.40192
1420.42, 25.6168, 2522.17, 875299, 5.68507
1426.96, 25.7679, 2694.15, 875189, 5.82368
1417.22, 25.8498, 2863.74, 875096, 6.64785
1411.68, 25.928, 2640.71, 874596, 6.29359
1408.83, 26.0396, 2817.15, 874504, 6.84617
1405.58, 26.124, 2547.05, 874060, 6.23299
1403.94, 26.2328, 2674.06, 873898, 6.50801
1404.12, 26.3321, 2396.83, 873380, 5.64872
1405.49, 26.4544, 2530, 873243, 5.89574
1416.32, 26.5864, 2478.83, 872967, 3.91804
1418.17, 26.7506, 2562.03, 872720, 4.83058
1415.13, 26.8333, 2266.35, 872411, 4.21573
1410.49, 26.9402, 2595.68, 872411, 4.96161
1410.59, 27.0612, 2544.7, 871953, 5.15457
1406.89, 27.1458, 2310.18, 871521, 4.59742
1404.28, 27.25, 2324.14, 871255, 4.56519
1403.2, 27.3705, 2551.62, 871207, 5.06575
1400.73, 27.461, 2473.27, 870873, 4.92424
1403.57, 27.5939, 2761.11, 870869, 5.32989
1404.12, 27.6992, 2466.51, 870409, 4.92838
1403.2, 27.8089, 2504.66, 870160, 5.05193
1401.64, 27.9038, 2318.39, 869732, 4.50313
1400.58, 28.0127, 2401.63, 869549, 4.58121
1400.98, 28.1161, 2368.37, 869276, 4.22141
1407.1, 28.2219, 2382.68, 869182, 3.13786
1413.69, 28.4717, 2899.25, 869165, 4.03992
1410.05, 28.612, 2788.98, 868815, 5.37208
1407.58, 28.7127, 2578.28, 868316, 5.00249
1419.26, 28.9502, 2795.64, 868153, 5.3661
1429.28, 29.1758, 3188.51, 868143, 6.30946
1416.53, 29.2584, 3100.17, 867916, 7.53518
1413.14, 29.3605, 2919.04, 867426, 5.87973
