Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
4144.19, 5.73101, 4678.17, 238082, 10.3432
4137.74, 5.80125, 3832.73, 236541, 8.8681
4136.47, 5.90465, 4055.18, 235798, 9.0359
4131.05, 5.99341, 4676.11, 235583, 10.7255
4133.2, 6.09914, 4390.66, 234351, 10.2287
4125.94, 6.18383, 4884.36, 234065, 11.5303
4126.08, 6.28536, 4276.68, 232549, 10.3444
4118.7, 6.35693, 3536.71, 231172, 8.55087
4112.71, 6.45599, 3574.93, 230328, 8.42406
4105.73, 6.54578, 3933.65, 229901, 9.66546
4105.98, 6.64852, 3616.46, 228719, 8.89791
4098.47, 6.73618, 3929.39, 228282, 9.7273
4093.99, 6.83246, 3537.66, 227086, 8.50378
4088.07, 6.91903, 3655.29, 226484, 8.8199
4084.85, 7.03746, 4487.32, 226365, 10.6339
4078.27, 7.11813, 4043.27, 225237, 10.2828
4081.41, 7.23957, 4604.11, 224868, 11.7054
4073.38, 7.317, 4075.35, 223710, 10.6766
4070.27, 7.42961, 4543.43, 223304, 11.5756
4062.99, 7.50559, 3722.38, 221885, 9.91801
4059.49, 7.61351, 3992.39, 221336, 10.1704
4052.73, 7.68856, 3248.07, 220024, 8.26465
4048.36, 7.79186, 3288.85, 219300, 8.03259
4041.15, 7.88515, 3592.69, 218899, 9.11512
4040.86, 7.98922, 3247.91, 217804, 8.26325
4032.86, 8.08008, 3503.36, 217390, 8.91096
4028.41, 8.17781, 3149, 216334, 7.67378
4020.98, 8.2658, 3226.36, 215776, 7.85048
4017.44, 8.38524, 3884.58, 215598, 9.33768
4010.19, 8.46848, 3462.03, 214561, 8.89789
4011.45, 8.58786, 3906.24, 214194, 9.99536
4003.53, 8.66849, 3537.54, 213262, 9.02617
3999.75, 8.78048, 3836.82, 212797, 9.64296
3992.29, 8.85854, 3163.5, 211574, 8.15981
3988.89, 8.96662, 3359.62, 211052, 8.25841
3981.2, 9.06275, 3884.98, 210925, 9.76937
3981.59, 9.17222, 3605.04, 209930, 9.23485
3973.11, 9.26493, 4016.06, 209727, 10.3388
3972.63, 9.36963, 3482.5, 208507, 9.17334
3963.84, 9.45962, 3652.73, 208096, 9.69588
3962.3, 9.5589, 3053.99, 206847, 8.08643
3953.53, 9.64734, 3106.72, 206339, 8.10871
3947.87, 9.76352, 3708.12, 206192, 9.53065
3940.26, 9.84782, 3398.51, 205345, 8.96766
3937.4, 9.96388, 3907.28, 205128, 9.97989
3930.45, 10.0455, 3335.63, 204047, 8.8119
3927.63, 10.158, 3612.42, 203635, 9.26027
3920.88, 10.2373, 2955.18, 202490, 7.69015
3917.37, 10.345, 3113.11, 202003, 7.66412
3909.43, 10.4416, 3533.75, 201840, 8.93421
3909.47, 10.5496, 3246.92, 200912, 8.31031
3901.43, 10.6442, 3539.77, 200649, 9.15538
3900.69, 10.7474, 3077.41, 199571, 7.99627
3892.49, 10.8393, 3293.83, 199260, 8.36978
3888.43, 10.9361, 2882.47, 198275, 6.95222
3880.88, 11.0251, 2910.14, 197795, 6.89941
3876.89, 11.1428, 3405.45, 197613, 7.98134
3869.86, 11.2221, 2781.27, 196527, 6.60752
3866.68, 11.3294, 2919.65, 196067, 6.55003
3859.23, 11.427, 3265.02, 195861, 7.55456
3859.32, 11.5342, 2986.51, 194988, 6.98558
3851.8, 11.6299, 3216.69, 194693, 7.61908
3851.09, 11.7321, 2808.3, 193716, 6.62322
3843.07, 11.8247, 2958.54, 193366, 6.87145
3839.06, 11.9207, 2644.34, 192525, 5.71552
3831.92, 12.0103, 2670.68, 192072, 5.65283
3828.07, 12.1269, 3072.88, 191848, 6.46325
3821.56, 12.2128, 2791.33, 191098, 5.99173
3818.88, 12.3268, 3109.38, 190816, 6.50176
3813.04, 12.4103, 2684.39, 189946, 5.67944
3810.19, 12.5205, 2920.19, 189615, 5.86872
3803, 12.621, 3404.62, 189575, 7.01354
3803.72, 12.7318, 3139.27, 188740, 6.73792
3796.62, 12.8302, 3424.27, 188518, 7.59395
3796.93, 12.936, 3081.01, 187629, 6.87717
3789.06, 13.0301, 3299.43, 187382, 7.37877
3788.41, 13.131, 2820.23, 186382, 6.29569
