Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.0679674, 3.04462e-10, 1.04976, 211184, 0.346096
0.068672, 3.10804e-10, 1.06027, 212209, 0.347749
0.0693009, 3.16519e-10, 1.06966, 213234, 0.349402
0.0700024, 3.22954e-10, 1.08012, 214259, 0.351054
0.0706282, 3.28751e-10, 1.08946, 215284, 0.352706
0.0713262, 3.35277e-10, 1.09986, 216309, 0.354358
0.0719488, 3.41151e-10, 1.10915, 217334, 0.35601
0.072643, 3.47762e-10, 1.11949, 218359, 0.357662
0.0734174, 3.5521e-10, 1.13103, 219384, 0.359313
0.0741083, 3.61923e-10, 1.14132, 220409, 0.360964
0.0747243, 3.67961e-10, 1.1505, 221434, 0.362615
0.075411, 3.7475e-10, 1.16072, 222459, 0.364266
0.0761766, 3.82392e-10, 1.17212, 223484, 0.365916
0.0768594, 3.89273e-10, 1.18229, 224509, 0.367567
0.0775363, 3.96155e-10, 1.19236, 225534, 0.369217
0.0782907, 4.03896e-10, 1.20358, 226559, 0.370866
0.0789634, 4.10862e-10, 1.21359, 227584, 0.372516
0.0797131, 4.18694e-10, 1.22474, 228609, 0.374165
0.0803813, 4.25739e-10, 1.23467, 229635, 0.375815
0.0811259, 4.33656e-10, 1.24574, 230660, 0.377464
0.0817895, 4.40775e-10, 1.25561, 231685, 0.379113
0.0825287, 4.48772e-10, 1.26659, 232710, 0.380761
0.0831875, 4.5596e-10, 1.27638, 233735, 0.38241
0.0839212, 4.64032e-10, 1.28727, 234760, 0.384058
0.0847386, 4.73109e-10, 1.29941, 235785, 0.385705
0.0854672, 4.81274e-10, 1.31023, 236810, 0.387353
0.0861163, 4.88605e-10, 1.31987, 237835, 0.389001
0.0868389, 4.96833e-10, 1.33059, 238860, 0.390648
0.0876437, 5.06078e-10, 1.34253, 239885, 0.392295
0.0883608, 5.14386e-10, 1.35317, 240910, 0.393942
0.0891593, 5.23718e-10, 1.36501, 241935, 0.395588
0.0898706, 5.32101e-10, 1.37556, 242960, 0.397235
0.0906626, 5.41513e-10, 1.3873, 243985, 0.398881
0.091368, 5.49965e-10, 1.39776, 245010, 0.400527
0.0921532, 5.59451e-10, 1.4094, 246035, 0.402173
0.0928524, 5.67966e-10, 1.41976, 247060, 0.403819
0.0936306, 5.77519e-10, 1.43129, 248085, 0.405464
0.0944971, 5.88248e-10, 1.44412, 249110, 0.407109
0.0952689, 5.97888e-10, 1.45555, 250135, 0.408753
0.0959559, 6.06535e-10, 1.46572, 251160, 0.410399
0.0967203, 6.16229e-10, 1.47704, 252185, 0.412043
0.0975711, 6.27109e-10, 1.48963, 253210, 0.413687
0.0983286, 6.36875e-10, 1.50084, 254235, 0.415331
0.0991716, 6.47833e-10, 1.51331, 255260, 0.416975
0.099922, 6.57666e-10, 1.52441, 256285, 0.418619
0.100757, 6.68693e-10, 1.53676, 257310, 0.420262
0.1015, 6.78586e-10, 1.54775, 258335, 0.421906
0.102327, 6.89676e-10, 1.55997, 259360, 0.423548
0.103063, 6.9962e-10, 1.57084, 260385, 0.425192
0.103881, 7.10765e-10, 1.58294, 261410, 0.426834
0.104792, 7.23269e-10, 1.59639, 262435, 0.428476
0.10544, 7.32236e-10, 1.60597, 263460, 0.430119
0.106341, 7.44792e-10, 1.61927, 264485, 0.431761
0.107143, 7.56056e-10, 1.63111, 265511, 0.433403
0.108034, 7.68684e-10, 1.64428, 266536, 0.435044
0.108828, 7.80008e-10, 1.656, 267561, 0.436685
0.109534, 7.90149e-10, 1.66642, 268586, 0.438327
0.110515, 8.04355e-10, 1.68089, 269611, 0.439967
0.111213, 8.14542e-10, 1.6912, 270636, 0.441609
0.112184, 8.28808e-10, 1.70551, 271661, 0.443248
0.112874, 8.39035e-10, 1.7157, 272686, 0.44489
0.113834, 8.53351e-10, 1.72985, 273711, 0.446529
0.114688, 8.6619e-10, 1.74244, 274736, 0.448169
0.115448, 8.77686e-10, 1.75363, 275761, 0.449809
0.116284, 8.90442e-10, 1.76597, 276786, 0.451449
0.117214, 9.04732e-10, 1.77967, 277811, 0.453088
0.118042, 9.17536e-10, 1.79186, 278836, 0.454727
0.118961, 9.31875e-10, 1.80541, 279861, 0.456365
